system:index,EVI,NDVI,.geo
20170909T174911_20170909T174906_T19XEJ_4185_0,2.9225352112676055,-0.24057971,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170909T174911_20170909T174906_T19XEJ_4668_0,-0.10468723074271928,-0.01741561,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170909T174911_20170909T174906_T19XEJ_6203_0,-0.3643958868894601,-0.05507528,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170909T174911_20170909T174906_T19XEJ_6481_0,0.3416847346021039,-0.16715772,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170909T174911_20170909T174906_T19XEJ_7353_0,-0.3768633214360697,-0.035939533,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170909T174911_20170909T174906_T19XEJ_7632_0,-0.5536959553695955,-0.03323566,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170909T174911_20170909T174906_T19XEJ_8051_0,0.8989247311827957,-0.058625527,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170909T174911_20170909T174906_T19XEJ_8225_0,-0.45575896262395116,-0.020082345,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170909T174911_20170909T174906_T19XEJ_8786_0,0.1169268640279847,0.022227695,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170909T174911_20170909T174906_T19XEJ_9359_0,-0.08503044299811044,-0.0115073165,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180824T195851_20180824T195854_T21XVK_141_0,0.05473108093884854,0.05090553,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180824T195851_20180824T195854_T21XVK_269_0,-32.1559633027523,-0.15781179,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180824T195851_20180824T195854_T21XVK_292_0,0.01732065251621843,0.014098949,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180824T195851_20180824T195854_T21XVK_538_0,0.03280529613429484,0.030336158,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180824T195851_20180824T195854_T21XVK_1612_0,-0.010095911155981827,-0.00913242,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180824T195851_20180824T195854_T21XVK_1755_0,0.04380796228928626,0.039391845,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180824T195851_20180824T195854_T21XVK_1890_0,0.12415484951833902,0.10952758,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180824T195851_20180824T195854_T21XVK_3117_0,-0.018029350104821804,-0.0127786035,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180824T195851_20180824T195854_T21XVK_3235_0,-1.7967308199314527,-0.16623978,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180824T195851_20180824T195854_T21XVK_3249_0,0.02916167011882699,0.027627163,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180824T195851_20180824T195854_T21XVK_4259_0,-0.058759595136199994,-0.010657303,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180824T195851_20180824T195854_T21XVK_4278_0,-0.08196072220462465,-0.012946401,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180824T195851_20180824T195854_T21XVK_5661_0,3.941351888667992,-0.18035024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180824T195851_20180824T195854_T21XVK_6240_0,0.068213381259701,0.043455634,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180824T195851_20180824T195854_T21XVK_6661_0,0.08220753089968383,0.06383929,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180824T195851_20180824T195854_T21XVK_7025_0,-3.129496402877698,-0.17029142,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180824T195851_20180824T195854_T21XVK_7150_0,0.09469254150105215,0.084287204,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180824T195851_20180824T195854_T21XVK_7256_0,-0.14502818857749816,-0.021944737,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180824T195851_20180824T195854_T21XVK_7545_0,1.853411962931761,-0.0701307,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180824T195851_20180824T195854_T21XVK_7890_0,0.05837464127315419,0.055745874,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180824T195851_20180824T195854_T21XVK_8312_0,-0.08412106495533778,-0.08591674,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180824T195851_20180824T195854_T21XVK_8895_0,-0.2217472615549025,-0.03335119,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180824T195851_20180824T195854_T21XVK_9045_0,-0.871633607482664,-0.15154913,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180824T195851_20180824T195854_T21XVK_9132_0,-0.3735229321049469,-0.027129246,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180824T195851_20180824T195854_T21XVK_9877_0,-0.16347601634760164,-0.034806505,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230702T182921_20230702T182922_T19XDH_6684_0,0.06430868167202572,0.06473214,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230702T182921_20230702T182922_T19XDH_6757_0,1.6448726772195457,-0.15875125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_558_0,-0.1048045219029675,-0.02801973,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_986_0,-0.07609439124487004,-0.01039234,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_1049_0,-0.06478624944909651,-0.008619173,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_1396_0,-0.10478061558611657,-0.014629049,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_1560_0,-0.7446808510638298,-0.039411,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_1564_0,-0.03332453477629669,-0.00650899,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_1634_0,-0.2731567056890532,-0.0589539,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_1817_0,0.05592059275828323,0.0230614,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_1888_0,-0.1375515818431912,-0.019097637,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_2177_0,-0.06991281460766574,-0.010662318,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_2401_0,-0.06985294117647059,-0.009933198,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_2977_0,-0.04667207792207792,-0.0069096736,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_3666_0,0.08568770503843706,0.027250078,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_3818_0,-0.04448606883633809,-0.0066186716,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_3991_0,-0.09805967035259754,-0.014212277,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_4185_0,0.46944556859571024,-0.14527239,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_4338_0,-0.1300804513634939,-0.014266889,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_4988_0,-0.07551766138855055,-0.011144398,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_6028_0,-0.1366012427261071,-0.018239284,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_6152_0,-0.2688622754491018,-0.03498247,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_6284_0,-0.03368966634272757,-0.005956472,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_6406_0,-0.08783841127047441,-0.012205908,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_6612_0,-0.13804554079696396,-0.01763102,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_6783_0,-0.12096774193548387,-0.012094591,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_7247_0,-0.06795940558173251,-0.00919794,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_7696_0,0.07908050493639177,0.023195505,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_8007_0,-0.15657064680398267,-0.02663908,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_9290_0,-0.07328072153325817,-0.009742693,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_9331_0,-0.5273677736777368,-0.02681573,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T191921_20200513T191915_T20XMQ_9340_0,0.07535815092932843,0.038393706,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180616T174911_20180616T174907_T20XNP_141_0,0.08594874188153853,0.070901506,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180616T174911_20180616T174907_T20XNP_1154_0,-0.4555588585017836,-0.0369077,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180616T174911_20180616T174907_T20XNP_1220_0,-0.5918931368033165,-0.03136824,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180616T174911_20180616T174907_T20XNP_1755_0,-0.05090572524130636,-0.014015289,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180616T174911_20180616T174907_T20XNP_1817_0,0.03887545631252074,0.03364793,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180616T174911_20180616T174907_T20XNP_1895_0,-0.5567502986857826,-0.027557658,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180616T174911_20180616T174907_T20XNP_4003_0,-0.30955461097763814,-0.02234376,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180616T174911_20180616T174907_T20XNP_5040_0,-0.5065997397285741,-0.031273313,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180616T174911_20180616T174907_T20XNP_7214_0,-0.5254696226095786,-0.036970887,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180616T174911_20180616T174907_T20XNP_7545_0,-0.47512807800363577,-0.03608862,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180616T174911_20180616T174907_T20XNP_7890_0,-0.8203270159791899,-0.06449492,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180616T174911_20180616T174907_T20XNP_7964_0,7.820163487738419,-0.07794677,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180616T174911_20180616T174907_T20XNP_8574_0,-1.420929455031762,-0.05254049,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180616T174911_20180616T174907_T20XNP_8824_0,-0.32131147540983607,-0.023154164,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180616T174911_20180616T174907_T20XNP_8998_0,-1.1445565969718816,-0.04195019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180616T174911_20180616T174907_T20XNP_9188_0,-0.5388692579505301,-0.028185284,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180616T174911_20180616T174907_T20XNP_9305_0,-0.5432937181663837,-0.0328922,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180616T174911_20180616T174907_T20XNP_9760_0,-0.5128205128205128,-0.03889073,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190707T153819_20190707T154308_T22WDD_405_0,0.11930027654511545,0.15161422,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190707T153819_20190707T154308_T22WDD_694_0,0.16179195341450503,0.19789559,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190707T153819_20190707T154308_T22WDD_1222_0,0.03834403641124758,0.055731762,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190707T153819_20190707T154308_T22WDD_1721_0,-0.027096505245605505,-0.0362117,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190707T153819_20190707T154308_T22WDD_2160_0,-0.08998831320607713,-0.038596492,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190707T153819_20190707T154308_T22WDD_2217_0,0.009228597795993703,0.011572498,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190707T153819_20190707T154308_T22WDD_2226_0,-0.07436380317736249,-0.066927426,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190707T153819_20190707T154308_T22WDD_2540_0,-0.009392800872621499,-0.008008267,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190707T153819_20190707T154308_T22WDD_4079_0,0.017730496453900707,0.022988506,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190707T153819_20190707T154308_T22WDD_4084_0,-0.014218009478672985,-0.01598579,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190707T153819_20190707T154308_T22WDD_4690_0,-0.02566735112936345,-0.028462999,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190707T153819_20190707T154308_T22WDD_5307_0,6.649378283130527E-4,9.6525095E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190707T153819_20190707T154308_T22WDD_5605_0,-0.00111731843575419,-0.0014134275,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190707T153819_20190707T154308_T22WDD_7109_0,0.08443053669481018,0.11788953,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190707T153819_20190707T154308_T22WDD_7493_0,0.16915910762441777,0.2030905,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190707T153819_20190707T154308_T22WDD_7989_0,-0.027528135373653954,-0.035639413,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190707T153819_20190707T154308_T22WDD_8601_0,0.16726711271230058,0.2146986,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190707T153819_20190707T154308_T22WDD_9171_0,0.014044943820224719,0.013407107,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190707T153819_20190707T154308_T22WDD_9341_0,0.01568573961672236,0.028151775,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190707T153819_20190707T154308_T22WDD_9972_0,0.0760083363981856,0.10324729,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190605T205021_20190605T205023_T19XEK_1888_0,-0.14550605202163275,-0.030840611,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190605T205021_20190605T205023_T19XEK_2401_0,-0.30671296296296297,-0.05419223,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190605T205021_20190605T205023_T19XEK_6028_0,-0.18839755438646383,-0.036938947,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190605T205021_20190605T205023_T19XEK_7247_0,-0.19821016569950362,-0.036325198,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230721T171901_20230721T172117_T21XVE_6672_0,1.7186562687462508,-0.1731641,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190723T200901_20190723T200857_T20XNQ_1001_0,3.5557116104868913,-0.12930961,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190723T200901_20190723T200857_T20XNQ_1755_0,0.07001803854552359,0.056158386,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190723T200901_20190723T200857_T20XNQ_1890_0,0.14472837845740016,0.13550507,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190723T200901_20190723T200857_T20XNQ_3249_0,0.0389779125162408,0.038867563,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190723T200901_20190723T200857_T20XNQ_8523_0,7.764578833693304,-0.10388672,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160909T151912_20160909T151907_T22WEB_434_0,0.04207095209217707,0.0056629763,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160909T151912_20160909T151907_T22WEB_1260_0,-0.23069168734491316,-0.039474558,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160909T151912_20160909T151907_T22WEB_2582_0,-0.8017928286852589,-0.047359906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160909T151912_20160909T151907_T22WEB_3590_0,0.044385993753082366,0.0033911078,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160909T151912_20160909T151907_T22WEB_4403_0,0.24631936579841449,0.30266717,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160909T151912_20160909T151907_T22WEB_5098_0,-0.5826499784203711,-0.020140236,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160909T151912_20160909T151907_T22WEB_6569_0,0.08049817739975698,0.098421544,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160909T151912_20160909T151907_T22WEB_6591_0,-0.2618987660538907,-0.026588265,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160909T151912_20160909T151907_T22WEB_7264_0,-0.42622259696458686,-0.13689911,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160909T151912_20160909T151907_T22WEB_7551_0,-5.068601583113457,-0.13955684,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160909T151912_20160909T151907_T22WEB_7949_0,-0.0073996423506197204,-0.0010579212,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160909T151912_20160909T151907_T22WEB_7960_0,0.252103439742638,0.32508975,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160909T151912_20160909T151907_T22WEB_8442_0,-0.21213248976553775,-0.022577237,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160909T151912_20160909T151907_T22WEB_9090_0,0.20229670182934972,0.24396135,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160909T151912_20160909T151907_T22WEB_9894_0,0.19957158157800786,0.278803,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200717T182921_20200717T182922_T21XVL_1279_0,-1.2659639164808434,-0.1216282,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200717T182921_20200717T182922_T21XVL_1535_0,-1.169079486479104,-0.05588197,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200717T182921_20200717T182922_T21XVL_2398_0,-0.9361204881848871,-0.04870634,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200717T182921_20200717T182922_T21XVL_5226_0,-1.1934754521963824,-0.048801426,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200717T182921_20200717T182922_T21XVL_6944_0,-1.3151313047102957,-0.11334651,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200717T182921_20200717T182922_T21XVL_7567_0,1.1400049297510475,-0.13726072,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200717T182921_20200717T182922_T21XVL_7840_0,-2.7594442032132,-0.08790373,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200717T182921_20200717T182922_T21XVL_7979_0,0.9125430629502036,-0.2296778,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200717T182921_20200717T182922_T21XVL_8641_0,-0.7224168126094571,-0.0537985,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170819T205019_20170819T205017_T20XMQ_2401_0,-0.03069312831515585,-0.01317641,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210603T170849_20210603T171023_T20XMK_160_0,-0.22414583811052513,-0.020599548,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210603T170849_20210603T171023_T20XMK_5766_0,-1.1093564942755625,-0.03509429,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210603T170849_20210603T171023_T20XMK_9865_0,-0.39512363825004326,-0.025404414,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230727T173911_20230727T173908_T20XNQ_8824_0,0.943623598449125,-0.21801235,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200904T153911_20200904T153910_T21XWA_128_0,0.12439658373561084,0.14225054,"{""type"":""MultiPoint"",""coordinates"":[]}"
