system:index,elevation,latitude,longitude,.geo
4979_0,134.19832,67.68641586945118,-53.44511712004018,"{""type"":""MultiPoint"",""coordinates"":[]}"
4980_0,348.05414,67.13640240886664,-50.87490201488274,"{""type"":""MultiPoint"",""coordinates"":[]}"
4988_0,122.22853,73.84527530961411,-55.57276230492609,"{""type"":""MultiPoint"",""coordinates"":[]}"
4992_0,269.98712,68.25770933404343,-50.6469378724584,"{""type"":""MultiPoint"",""coordinates"":[]}"
4995_0,97.1062,65.6024067678858,-52.967530674045506,"{""type"":""MultiPoint"",""coordinates"":[]}"
5011_0,516.1688,66.8505751836994,-49.86694041167337,"{""type"":""MultiPoint"",""coordinates"":[]}"
5014_0,1125.9852,65.74145884351778,-52.51711562319967,"{""type"":""MultiPoint"",""coordinates"":[]}"
5016_0,498.0396,69.17668827531595,-49.399090845747025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5022_0,1079.9839,63.74315668870135,-50.629475279537715,"{""type"":""MultiPoint"",""coordinates"":[]}"
5041_0,1160.8593,77.76222045470651,-67.86718999606025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5050_0,1499.8386,61.970065393091865,-47.74804455527841,"{""type"":""MultiPoint"",""coordinates"":[]}"
5070_0,1635.7476,66.20607694517447,-52.03073579346457,"{""type"":""MultiPoint"",""coordinates"":[]}"
5077_0,449.3659,68.15155395426675,-50.28035973233238,"{""type"":""MultiPoint"",""coordinates"":[]}"
5081_0,1376.6956,72.97268842913526,-52.90119280900463,"{""type"":""MultiPoint"",""coordinates"":[]}"
5082_0,540.67456,62.0857906614421,-49.54563066581627,"{""type"":""MultiPoint"",""coordinates"":[]}"
5083_0,589.1581,76.41496639516144,-64.86566965097566,"{""type"":""MultiPoint"",""coordinates"":[]}"
5088_0,388.82385,80.05191469629483,-62.81871759307702,"{""type"":""MultiPoint"",""coordinates"":[]}"
5100_0,947.3962,69.71417251829651,-49.674505094005006,"{""type"":""MultiPoint"",""coordinates"":[]}"
5102_0,554.7084,62.34311320172408,-49.19818603618536,"{""type"":""MultiPoint"",""coordinates"":[]}"
5113_0,934.1957,66.35741226529551,-49.95532314210174,"{""type"":""MultiPoint"",""coordinates"":[]}"
5126_0,166.498,65.8880369115027,-52.238214222072884,"{""type"":""MultiPoint"",""coordinates"":[]}"
5129_0,599.65234,65.48694177741991,-52.31625977084295,"{""type"":""MultiPoint"",""coordinates"":[]}"
5132_0,169.33618,70.0305597672611,-51.84779417094965,"{""type"":""MultiPoint"",""coordinates"":[]}"
5136_0,91.85581,62.27545997957748,-49.782909261090666,"{""type"":""MultiPoint"",""coordinates"":[]}"
5160_0,1396.7626,76.7375142311807,-65.26057113547007,"{""type"":""MultiPoint"",""coordinates"":[]}"
5169_0,728.3739,76.38215872575235,-67.06257325832601,"{""type"":""MultiPoint"",""coordinates"":[]}"
5173_0,338.62073,78.98873852281399,-66.183713496923,"{""type"":""MultiPoint"",""coordinates"":[]}"
5183_0,400.03815,68.69362579897627,-50.317157685063385,"{""type"":""MultiPoint"",""coordinates"":[]}"
5186_0,655.7445,77.74477759176546,-66.34518589364993,"{""type"":""MultiPoint"",""coordinates"":[]}"
5194_0,663.645,65.10156057303126,-50.49452514938889,"{""type"":""MultiPoint"",""coordinates"":[]}"
5203_0,574.4735,80.33740942609766,-64.28779101205772,"{""type"":""MultiPoint"",""coordinates"":[]}"
5244_0,1453.281,62.658354355156675,-48.798486672816466,"{""type"":""MultiPoint"",""coordinates"":[]}"
5248_0,1102.5219,78.15247947655581,-69.60592915344904,"{""type"":""MultiPoint"",""coordinates"":[]}"
5251_0,1182.5151,78.3768259551335,-67.39464099305208,"{""type"":""MultiPoint"",""coordinates"":[]}"
5261_0,1583.0967,63.67220279113809,-48.90702926946229,"{""type"":""MultiPoint"",""coordinates"":[]}"
5265_0,1088.0896,60.48678405676689,-44.00279589462981,"{""type"":""MultiPoint"",""coordinates"":[]}"
5290_0,556.02386,67.56876747862735,-50.67450013390358,"{""type"":""MultiPoint"",""coordinates"":[]}"
5294_0,1737.3827,60.75202090840265,-44.406090432655155,"{""type"":""MultiPoint"",""coordinates"":[]}"
5298_0,905.69324,80.0095976014752,-60.30746073349476,"{""type"":""MultiPoint"",""coordinates"":[]}"
5305_0,1233.7532,76.73501918479468,-66.21001886709819,"{""type"":""MultiPoint"",""coordinates"":[]}"
5308_0,1339.1147,61.31541119762062,-47.297217324691246,"{""type"":""MultiPoint"",""coordinates"":[]}"
5309_0,809.9921,80.80015993792829,-62.11202998193977,"{""type"":""MultiPoint"",""coordinates"":[]}"
5313_0,238.2898,76.74513511204535,-69.64414525504617,"{""type"":""MultiPoint"",""coordinates"":[]}"
5322_0,938.01874,71.17216060169342,-51.624543953504755,"{""type"":""MultiPoint"",""coordinates"":[]}"
5330_0,491.76138,72.49455990457699,-53.90435747524305,"{""type"":""MultiPoint"",""coordinates"":[]}"
5332_0,54.800434,62.395230032683756,-49.67281890821816,"{""type"":""MultiPoint"",""coordinates"":[]}"
5344_0,347.16687,65.79450411278867,-50.79892048957553,"{""type"":""MultiPoint"",""coordinates"":[]}"
5345_0,1060.3523,80.69921663924698,-57.86441944244061,"{""type"":""MultiPoint"",""coordinates"":[]}"
5354_0,94.78153,64.74774219434951,-51.28520431752367,"{""type"":""MultiPoint"",""coordinates"":[]}"
5357_0,521.0068,67.02909263255575,-50.04868047917691,"{""type"":""MultiPoint"",""coordinates"":[]}"
5372_0,925.6241,81.01116359274563,-63.98334589215487,"{""type"":""MultiPoint"",""coordinates"":[]}"
5373_0,25.285671,73.00458451102678,-54.557448593429285,"{""type"":""MultiPoint"",""coordinates"":[]}"
5375_0,819.9568,65.55649421059913,-52.23528526207752,"{""type"":""MultiPoint"",""coordinates"":[]}"
5377_0,1203.0029,78.10123312598813,-71.45500369954335,"{""type"":""MultiPoint"",""coordinates"":[]}"
5390_0,337.9299,76.75663441389445,-69.6816096158452,"{""type"":""MultiPoint"",""coordinates"":[]}"
5398_0,636.07776,67.45521532659271,-51.4190730884414,"{""type"":""MultiPoint"",""coordinates"":[]}"
5413_0,473.01315,64.1953301495764,-51.05351595753345,"{""type"":""MultiPoint"",""coordinates"":[]}"
5420_0,1193.0624,76.62376477686546,-64.09142437825437,"{""type"":""MultiPoint"",""coordinates"":[]}"
5427_0,36.648136,78.86086984639306,-68.79899462810762,"{""type"":""MultiPoint"",""coordinates"":[]}"
5433_0,868.3031,70.59191502811377,-52.187594692419616,"{""type"":""MultiPoint"",""coordinates"":[]}"
5465_0,1318.4366,61.34543390541343,-46.86173398701048,"{""type"":""MultiPoint"",""coordinates"":[]}"
5479_0,359.1342,80.37574253387224,-66.76409213950132,"{""type"":""MultiPoint"",""coordinates"":[]}"
5484_0,435.0311,78.67421808631074,-68.42378761210868,"{""type"":""MultiPoint"",""coordinates"":[]}"
5486_0,1938.29,61.71336958847736,-46.3114764754272,"{""type"":""MultiPoint"",""coordinates"":[]}"
5506_0,659.9039,68.50124501576076,-50.362170896233785,"{""type"":""MultiPoint"",""coordinates"":[]}"
5513_0,1690.3695,62.000992701930876,-47.56554100364789,"{""type"":""MultiPoint"",""coordinates"":[]}"
5516_0,563.752,65.81899626517257,-52.461608288435094,"{""type"":""MultiPoint"",""coordinates"":[]}"
5520_0,97.459076,80.51735591815087,-60.16510851343663,"{""type"":""MultiPoint"",""coordinates"":[]}"
5547_0,680.98334,70.28520435946771,-50.79479657360139,"{""type"":""MultiPoint"",""coordinates"":[]}"
5558_0,145.66762,60.99242442910576,-47.1561856167111,"{""type"":""MultiPoint"",""coordinates"":[]}"
5566_0,958.1888,66.08602726429444,-49.97945600533759,"{""type"":""MultiPoint"",""coordinates"":[]}"
5568_0,781.50397,72.06457633460815,-54.38331748099732,"{""type"":""MultiPoint"",""coordinates"":[]}"
5572_0,550.61945,66.5465971391238,-51.59010950887665,"{""type"":""MultiPoint"",""coordinates"":[]}"
5574_0,772.67377,61.179094025900625,-46.36781526800183,"{""type"":""MultiPoint"",""coordinates"":[]}"
5584_0,101.557434,69.90413089444137,-54.26933962487571,"{""type"":""MultiPoint"",""coordinates"":[]}"
5585_0,483.13977,75.98539378133424,-59.38081154021845,"{""type"":""MultiPoint"",""coordinates"":[]}"
5588_0,940.2924,80.86478509335852,-62.4250135199556,"{""type"":""MultiPoint"",""coordinates"":[]}"
5594_0,679.8608,80.7633381054022,-59.28980006254025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5595_0,1854.9995,61.70701620500816,-46.64539157634353,"{""type"":""MultiPoint"",""coordinates"":[]}"
5602_0,512.60913,69.42008046157729,-53.32124620443459,"{""type"":""MultiPoint"",""coordinates"":[]}"
5615_0,53.674774,80.43116503217234,-60.253764319834595,"{""type"":""MultiPoint"",""coordinates"":[]}"
5628_0,12.620152,81.05909456056233,-61.317604700240686,"{""type"":""MultiPoint"",""coordinates"":[]}"
5631_0,514.1909,65.4147867326178,-51.20251573011305,"{""type"":""MultiPoint"",""coordinates"":[]}"
5647_0,915.5693,76.6714973886773,-66.94158297338792,"{""type"":""MultiPoint"",""coordinates"":[]}"
5653_0,1075.1912,63.763047620915664,-49.576295958662904,"{""type"":""MultiPoint"",""coordinates"":[]}"
5659_0,373.0065,65.71062739469794,-51.7055050086189,"{""type"":""MultiPoint"",""coordinates"":[]}"
5664_0,1804.3464,61.95826969149017,-47.41223885125511,"{""type"":""MultiPoint"",""coordinates"":[]}"
5676_0,66.477234,66.78357886577126,-52.26900040836285,"{""type"":""MultiPoint"",""coordinates"":[]}"
5679_0,653.79095,75.46473145700952,-57.61203032709906,"{""type"":""MultiPoint"",""coordinates"":[]}"
5686_0,1810.9817,61.093058564951455,-44.16254748490506,"{""type"":""MultiPoint"",""coordinates"":[]}"
5691_0,1309.9062,65.99006548725524,-51.559668326012165,"{""type"":""MultiPoint"",""coordinates"":[]}"
5700_0,665.0414,67.19261826264535,-50.95817564888084,"{""type"":""MultiPoint"",""coordinates"":[]}"
5702_0,739.0359,61.46251656901863,-48.12713960984966,"{""type"":""MultiPoint"",""coordinates"":[]}"
5703_0,817.28973,76.83349092124304,-68.77584176169444,"{""type"":""MultiPoint"",""coordinates"":[]}"
5707_0,881.3077,73.20584077852948,-54.24062781217098,"{""type"":""MultiPoint"",""coordinates"":[]}"
5743_0,777.6234,63.17433204265084,-50.11221973839423,"{""type"":""MultiPoint"",""coordinates"":[]}"
5760_0,1046.078,79.43768747372383,-61.81808594793675,"{""type"":""MultiPoint"",""coordinates"":[]}"
5779_0,435.23212,60.30292804367741,-43.22452618072125,"{""type"":""MultiPoint"",""coordinates"":[]}"
5787_0,1053.3722,65.6821223553894,-49.90728743812496,"{""type"":""MultiPoint"",""coordinates"":[]}"
5791_0,383.94626,79.57580204199388,-63.66522656657593,"{""type"":""MultiPoint"",""coordinates"":[]}"
5793_0,836.6416,75.41521260841189,-57.24779091119432,"{""type"":""MultiPoint"",""coordinates"":[]}"
5795_0,515.8716,76.22070412043576,-67.36712564456063,"{""type"":""MultiPoint"",""coordinates"":[]}"
5808_0,819.63525,66.41869310470955,-49.89575444434959,"{""type"":""MultiPoint"",""coordinates"":[]}"
5816_0,345.21277,78.63638493780667,-70.49004549831541,"{""type"":""MultiPoint"",""coordinates"":[]}"
5826_0,742.85205,60.835493658764065,-43.63814569126475,"{""type"":""MultiPoint"",""coordinates"":[]}"
5829_0,359.58185,78.9271625063485,-66.66809287667002,"{""type"":""MultiPoint"",""coordinates"":[]}"
5832_0,110.041725,64.6197727650583,-51.64889890951967,"{""type"":""MultiPoint"",""coordinates"":[]}"
5842_0,173.8565,64.58241087138917,-51.448908268558824,"{""type"":""MultiPoint"",""coordinates"":[]}"
5845_0,914.49255,70.19636832657962,-49.83627627565319,"{""type"":""MultiPoint"",""coordinates"":[]}"
5858_0,1369.6346,81.12501729165207,-60.4942612140593,"{""type"":""MultiPoint"",""coordinates"":[]}"
5882_0,1454.6869,65.97777583972497,-51.10301992654316,"{""type"":""MultiPoint"",""coordinates"":[]}"
5886_0,833.5853,60.62611237208078,-44.09005169353884,"{""type"":""MultiPoint"",""coordinates"":[]}"
5891_0,137.10994,68.04785230254451,-50.67165544996008,"{""type"":""MultiPoint"",""coordinates"":[]}"
5910_0,1257.6227,61.30613560417239,-45.27516096028087,"{""type"":""MultiPoint"",""coordinates"":[]}"
5912_0,358.64954,64.86379900040393,-51.39843809246697,"{""type"":""MultiPoint"",""coordinates"":[]}"
5913_0,394.79678,67.59370140887557,-51.78548243032007,"{""type"":""MultiPoint"",""coordinates"":[]}"
5916_0,493.688,67.38947707359078,-49.89795482774327,"{""type"":""MultiPoint"",""coordinates"":[]}"
5919_0,982.4098,77.7532073021359,-65.9215050607665,"{""type"":""MultiPoint"",""coordinates"":[]}"
5926_0,948.9215,80.79922772579675,-58.19812913038913,"{""type"":""MultiPoint"",""coordinates"":[]}"
5930_0,1245.0693,66.18183003353519,-50.60335620684767,"{""type"":""MultiPoint"",""coordinates"":[]}"
5934_0,1428.1052,61.49148358251361,-46.278301878664585,"{""type"":""MultiPoint"",""coordinates"":[]}"
5935_0,1274.2872,65.16764770713891,-49.6733037132106,"{""type"":""MultiPoint"",""coordinates"":[]}"
5949_0,496.55453,67.60627425335807,-51.37561564407058,"{""type"":""MultiPoint"",""coordinates"":[]}"
5951_0,270.83615,80.38123384617002,-60.00013735471872,"{""type"":""MultiPoint"",""coordinates"":[]}"
5952_0,44.97811,69.66513549644907,-51.9856966953718,"{""type"":""MultiPoint"",""coordinates"":[]}"
5979_0,1134.1698,71.22296558026801,-50.79844166875937,"{""type"":""MultiPoint"",""coordinates"":[]}"
6000_0,1328.6765,61.43585268339238,-46.44579020548991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6003_0,1500.4602,62.43836606621688,-48.441088044784266,"{""type"":""MultiPoint"",""coordinates"":[]}"
6012_0,1534.2662,81.1112925399353,-59.297749798587134,"{""type"":""MultiPoint"",""coordinates"":[]}"
6018_0,253.70833,75.92163560029158,-66.56948788334023,"{""type"":""MultiPoint"",""coordinates"":[]}"
6032_0,929.96783,78.70525092650156,-66.23485456516751,"{""type"":""MultiPoint"",""coordinates"":[]}"
6034_0,476.07794,67.62740811227043,-50.60813423364196,"{""type"":""MultiPoint"",""coordinates"":[]}"
6044_0,1402.7983,65.10292384680028,-49.429257427216655,"{""type"":""MultiPoint"",""coordinates"":[]}"
6071_0,1115.1736,60.507880555646636,-44.095087690677495,"{""type"":""MultiPoint"",""coordinates"":[]}"
6082_0,811.8701,76.35621156201591,-61.13879320662993,"{""type"":""MultiPoint"",""coordinates"":[]}"
6090_0,969.1239,66.36338174435775,-49.558401903624514,"{""type"":""MultiPoint"",""coordinates"":[]}"
6104_0,261.48895,80.49936700468642,-61.34816088674908,"{""type"":""MultiPoint"",""coordinates"":[]}"
6105_0,947.6614,70.14116834484618,-51.70730192117375,"{""type"":""MultiPoint"",""coordinates"":[]}"
6106_0,694.8292,74.61570502591174,-55.66684728159202,"{""type"":""MultiPoint"",""coordinates"":[]}"
6129_0,2206.4033,62.02566899849103,-46.568048282303465,"{""type"":""MultiPoint"",""coordinates"":[]}"
6131_0,485.1496,80.09000893253359,-61.98241442687759,"{""type"":""MultiPoint"",""coordinates"":[]}"
6133_0,982.65234,69.86337866703401,-52.74488577437306,"{""type"":""MultiPoint"",""coordinates"":[]}"
6135_0,327.50024,66.47249841192904,-51.29464107263435,"{""type"":""MultiPoint"",""coordinates"":[]}"
6138_0,676.2119,63.28604269012643,-50.67334135245222,"{""type"":""MultiPoint"",""coordinates"":[]}"
6142_0,977.9191,66.55949846058319,-49.28977766187105,"{""type"":""MultiPoint"",""coordinates"":[]}"
6149_0,1471.7693,65.83260912639649,-49.02586622240844,"{""type"":""MultiPoint"",""coordinates"":[]}"
6160_0,236.15045,70.76211243852948,-53.01139148783048,"{""type"":""MultiPoint"",""coordinates"":[]}"
6166_0,501.3448,66.82558948830633,-52.06921248529111,"{""type"":""MultiPoint"",""coordinates"":[]}"
6169_0,465.82574,67.63368005267607,-51.3394694806707,"{""type"":""MultiPoint"",""coordinates"":[]}"
6182_0,255.94891,66.93583010220028,-53.384416405185846,"{""type"":""MultiPoint"",""coordinates"":[]}"
6200_0,221.15396,76.86402066320018,-69.74339850263848,"{""type"":""MultiPoint"",""coordinates"":[]}"
6207_0,1649.0715,72.30702275252335,-53.146422208434466,"{""type"":""MultiPoint"",""coordinates"":[]}"
6218_0,711.4317,65.65080814313333,-50.2788134646303,"{""type"":""MultiPoint"",""coordinates"":[]}"
6219_0,98.55089,64.71594078063514,-51.0591295725249,"{""type"":""MultiPoint"",""coordinates"":[]}"
6227_0,508.26288,67.6147590505154,-49.85703102656663,"{""type"":""MultiPoint"",""coordinates"":[]}"
6228_0,1539.0359,65.5911544402461,-49.03875181802961,"{""type"":""MultiPoint"",""coordinates"":[]}"
6230_0,755.2055,69.7979320881821,-53.39454360726362,"{""type"":""MultiPoint"",""coordinates"":[]}"
6233_0,45.935764,67.68488044204753,-53.505590963620406,"{""type"":""MultiPoint"",""coordinates"":[]}"
6237_0,1090.7592,66.87756074547583,-49.259721496489455,"{""type"":""MultiPoint"",""coordinates"":[]}"
6240_0,446.83105,74.03140345740285,-55.84042926599275,"{""type"":""MultiPoint"",""coordinates"":[]}"
6242_0,698.7401,64.46664405747914,-49.920539373526125,"{""type"":""MultiPoint"",""coordinates"":[]}"
6248_0,1463.3336,61.571578416968116,-45.29279040946188,"{""type"":""MultiPoint"",""coordinates"":[]}"
6251_0,291.29523,66.91790223815698,-51.65600310884452,"{""type"":""MultiPoint"",""coordinates"":[]}"
6268_0,43.744713,69.61977451393668,-53.956520452024215,"{""type"":""MultiPoint"",""coordinates"":[]}"
6287_0,680.81067,71.4186491837355,-51.007772369871816,"{""type"":""MultiPoint"",""coordinates"":[]}"
6305_0,842.65173,69.68857939273107,-53.76232117171971,"{""type"":""MultiPoint"",""coordinates"":[]}"
6317_0,1110.8909,73.58961197667975,-54.23421401744216,"{""type"":""MultiPoint"",""coordinates"":[]}"
6320_0,1031.9127,61.22158722196389,-47.2036396489891,"{""type"":""MultiPoint"",""coordinates"":[]}"
6334_0,289.58044,78.99541197791237,-66.58325675804109,"{""type"":""MultiPoint"",""coordinates"":[]}"
6336_0,896.5514,64.44189647292436,-49.813216612182586,"{""type"":""MultiPoint"",""coordinates"":[]}"
6362_0,1069.1652,64.27735194211692,-49.24056032943292,"{""type"":""MultiPoint"",""coordinates"":[]}"
6373_0,1318.7798,76.57479665076536,-60.81487605427472,"{""type"":""MultiPoint"",""coordinates"":[]}"
6376_0,20.411087,76.21821182751073,-66.72114601258203,"{""type"":""MultiPoint"",""coordinates"":[]}"
6384_0,259.38455,75.75714470574579,-58.590958315112374,"{""type"":""MultiPoint"",""coordinates"":[]}"
6395_0,23.552097,72.89012017962146,-54.64419502032184,"{""type"":""MultiPoint"",""coordinates"":[]}"
6398_0,302.14307,80.14734641929014,-66.88768214503168,"{""type"":""MultiPoint"",""coordinates"":[]}"
6411_0,1309.3207,66.42747261019869,-51.936404957783196,"{""type"":""MultiPoint"",""coordinates"":[]}"
6418_0,1450.8423,61.598013413751936,-47.65960192464862,"{""type"":""MultiPoint"",""coordinates"":[]}"
6422_0,531.1135,70.55764246293612,-50.590697675631766,"{""type"":""MultiPoint"",""coordinates"":[]}"
6430_0,659.1157,80.1685239786886,-61.236492763642815,"{""type"":""MultiPoint"",""coordinates"":[]}"
6440_0,393.1968,80.70710592237621,-59.37931384516651,"{""type"":""MultiPoint"",""coordinates"":[]}"
6442_0,700.38464,75.99691399477788,-59.09864964819428,"{""type"":""MultiPoint"",""coordinates"":[]}"
6453_0,703.71387,64.15244238288412,-49.74994333034785,"{""type"":""MultiPoint"",""coordinates"":[]}"
6455_0,855.3349,63.162605534957066,-49.886598217558095,"{""type"":""MultiPoint"",""coordinates"":[]}"
6466_0,2206.645,62.040703540303944,-46.55778771516153,"{""type"":""MultiPoint"",""coordinates"":[]}"
6468_0,511.10483,60.358437968418585,-45.31557767462254,"{""type"":""MultiPoint"",""coordinates"":[]}"
6472_0,266.73886,70.43399372313266,-52.59424520024238,"{""type"":""MultiPoint"",""coordinates"":[]}"
6477_0,888.6419,66.55687713095132,-51.32854074188161,"{""type"":""MultiPoint"",""coordinates"":[]}"
6480_0,285.88672,76.36318645911848,-69.49543216242981,"{""type"":""MultiPoint"",""coordinates"":[]}"
6482_0,665.08765,62.48222256540288,-49.441227494561616,"{""type"":""MultiPoint"",""coordinates"":[]}"
6498_0,13.541883,79.47340590604911,-64.87297355205584,"{""type"":""MultiPoint"",""coordinates"":[]}"
6507_0,622.86597,65.94008771596225,-52.19193573977691,"{""type"":""MultiPoint"",""coordinates"":[]}"
6508_0,685.35767,77.45036592360391,-65.13126453883297,"{""type"":""MultiPoint"",""coordinates"":[]}"
6511_0,204.36932,67.58808551227762,-52.746946356191856,"{""type"":""MultiPoint"",""coordinates"":[]}"
6534_0,1855.1313,62.36229034167317,-47.601355598659055,"{""type"":""MultiPoint"",""coordinates"":[]}"
6537_0,251.84413,67.76667476786803,-52.472504634009034,"{""type"":""MultiPoint"",""coordinates"":[]}"
6542_0,777.5448,61.69485928087362,-48.69637205694739,"{""type"":""MultiPoint"",""coordinates"":[]}"
6543_0,329.73547,78.94500440438578,-66.1066225539383,"{""type"":""MultiPoint"",""coordinates"":[]}"
6560_0,626.605,64.99676343412047,-50.486193911568016,"{""type"":""MultiPoint"",""coordinates"":[]}"
6569_0,637.19116,75.45915230960827,-57.573690062154114,"{""type"":""MultiPoint"",""coordinates"":[]}"
6571_0,423.24466,61.12328106197017,-45.31640728964147,"{""type"":""MultiPoint"",""coordinates"":[]}"
6572_0,1573.979,65.26082441917113,-49.06017714114455,"{""type"":""MultiPoint"",""coordinates"":[]}"
6575_0,986.0372,78.00704981925217,-69.53546448338918,"{""type"":""MultiPoint"",""coordinates"":[]}"
6580_0,1643.8158,72.22385356880426,-52.60048672615723,"{""type"":""MultiPoint"",""coordinates"":[]}"
6582_0,1123.2599,70.03328768279331,-53.58959454702156,"{""type"":""MultiPoint"",""coordinates"":[]}"
6588_0,1480.1359,66.18288561667572,-51.63305590026665,"{""type"":""MultiPoint"",""coordinates"":[]}"
6619_0,365.69016,66.73242275610266,-50.758368001610364,"{""type"":""MultiPoint"",""coordinates"":[]}"
6623_0,1390.5348,65.90999659161169,-51.18977741065013,"{""type"":""MultiPoint"",""coordinates"":[]}"
6645_0,46.49991,63.610247437144224,-51.309755518361484,"{""type"":""MultiPoint"",""coordinates"":[]}"
6648_0,841.0624,77.93165399395309,-69.69265044920711,"{""type"":""MultiPoint"",""coordinates"":[]}"
6652_0,793.2781,66.47330013489038,-50.58760262929072,"{""type"":""MultiPoint"",""coordinates"":[]}"
6653_0,872.8982,66.48224724496788,-50.12541334528198,"{""type"":""MultiPoint"",""coordinates"":[]}"
6656_0,355.01324,65.5872511099032,-50.5399749867681,"{""type"":""MultiPoint"",""coordinates"":[]}"
6662_0,448.60193,77.13224377337862,-70.96078641239532,"{""type"":""MultiPoint"",""coordinates"":[]}"
6664_0,874.3396,60.997686007556496,-45.22638810857253,"{""type"":""MultiPoint"",""coordinates"":[]}"
6665_0,1337.597,66.06165016278953,-49.43081890723754,"{""type"":""MultiPoint"",""coordinates"":[]}"
6671_0,1098.5068,64.99487511334047,-49.78916366437914,"{""type"":""MultiPoint"",""coordinates"":[]}"
6699_0,391.84537,66.50150977034336,-51.858099965492904,"{""type"":""MultiPoint"",""coordinates"":[]}"
6723_0,507.2286,76.10181239190482,-59.3576354253307,"{""type"":""MultiPoint"",""coordinates"":[]}"
6727_0,621.9196,76.42683467347217,-62.37021222132599,"{""type"":""MultiPoint"",""coordinates"":[]}"
6730_0,1656.3169,63.21034752024629,-49.03512822292141,"{""type"":""MultiPoint"",""coordinates"":[]}"
6731_0,541.29126,77.36403880911185,-71.65725808235821,"{""type"":""MultiPoint"",""coordinates"":[]}"
6739_0,445.7844,77.19279170861826,-66.42618077827764,"{""type"":""MultiPoint"",""coordinates"":[]}"
6741_0,760.0028,64.3224478327243,-49.38199642439964,"{""type"":""MultiPoint"",""coordinates"":[]}"
6747_0,431.57773,64.33557920683289,-50.09867599627369,"{""type"":""MultiPoint"",""coordinates"":[]}"
6757_0,687.0814,77.03119865129763,-70.09295871334292,"{""type"":""MultiPoint"",""coordinates"":[]}"
6759_0,1054.7048,71.29960436928995,-52.81950435446363,"{""type"":""MultiPoint"",""coordinates"":[]}"
6762_0,818.3409,78.72524770844282,-66.54031770142241,"{""type"":""MultiPoint"",""coordinates"":[]}"
6764_0,1450.2295,73.07315286531097,-52.794323860505706,"{""type"":""MultiPoint"",""coordinates"":[]}"
6765_0,20.331068,69.71023960307744,-52.30331804045746,"{""type"":""MultiPoint"",""coordinates"":[]}"
6766_0,1205.8389,63.1219062482588,-49.44545016690809,"{""type"":""MultiPoint"",""coordinates"":[]}"
6768_0,572.9919,69.66756431910694,-53.88642729071544,"{""type"":""MultiPoint"",""coordinates"":[]}"
6774_0,1755.5715,71.34041882154139,-51.95987065515369,"{""type"":""MultiPoint"",""coordinates"":[]}"
6776_0,211.35501,61.23093386779307,-48.337955829055325,"{""type"":""MultiPoint"",""coordinates"":[]}"
6778_0,43.008926,60.248800278471705,-44.72094328483878,"{""type"":""MultiPoint"",""coordinates"":[]}"
6790_0,37.854027,66.18211709237598,-53.35967643865533,"{""type"":""MultiPoint"",""coordinates"":[]}"
6807_0,1632.1891,72.30576182386201,-52.43715013326387,"{""type"":""MultiPoint"",""coordinates"":[]}"
6817_0,202.8856,77.71683128095816,-69.34052688365186,"{""type"":""MultiPoint"",""coordinates"":[]}"
6823_0,1472.7319,73.44883201812885,-53.189672461101225,"{""type"":""MultiPoint"",""coordinates"":[]}"
6827_0,1257.353,65.91977093904117,-49.62263658055527,"{""type"":""MultiPoint"",""coordinates"":[]}"
6831_0,956.10095,73.78137310178113,-54.880512320074665,"{""type"":""MultiPoint"",""coordinates"":[]}"
6835_0,758.1665,77.35470129271879,-65.81310425902396,"{""type"":""MultiPoint"",""coordinates"":[]}"
6837_0,244.68906,77.28658511778038,-68.7026135604416,"{""type"":""MultiPoint"",""coordinates"":[]}"
6841_0,675.80176,77.29836646193392,-68.11139573923849,"{""type"":""MultiPoint"",""coordinates"":[]}"
6846_0,692.86035,67.3082620518921,-51.7828666266949,"{""type"":""MultiPoint"",""coordinates"":[]}"
6881_0,232.11563,80.42992286514483,-61.16827955343402,"{""type"":""MultiPoint"",""coordinates"":[]}"
6886_0,1295.405,63.75178719633575,-50.65787275253526,"{""type"":""MultiPoint"",""coordinates"":[]}"
6895_0,822.83765,61.135563512227414,-46.83865157106436,"{""type"":""MultiPoint"",""coordinates"":[]}"
6897_0,78.76034,64.6812397194996,-52.08483391962336,"{""type"":""MultiPoint"",""coordinates"":[]}"
6898_0,316.04858,60.664222036921274,-43.19020781969346,"{""type"":""MultiPoint"",""coordinates"":[]}"
6900_0,645.0495,78.8485371000962,-66.55348227090113,"{""type"":""MultiPoint"",""coordinates"":[]}"
6901_0,495.6199,79.45908027795865,-63.69114724087841,"{""type"":""MultiPoint"",""coordinates"":[]}"
6905_0,790.9675,75.04663695403052,-56.519592142565116,"{""type"":""MultiPoint"",""coordinates"":[]}"
6922_0,795.02783,70.57666674885456,-52.53193051390303,"{""type"":""MultiPoint"",""coordinates"":[]}"
6944_0,74.38905,69.07271875303377,-51.022270003723314,"{""type"":""MultiPoint"",""coordinates"":[]}"
6949_0,449.99802,65.93460589234864,-52.91784838856503,"{""type"":""MultiPoint"",""coordinates"":[]}"
6957_0,684.93274,70.29487210675946,-52.27118651618951,"{""type"":""MultiPoint"",""coordinates"":[]}"
