system:index,aspect,latitude,longitude,.geo
5322_0,1,71.17171592670476,-51.623122455051984,"{""type"":""MultiPoint"",""coordinates"":[]}"
5330_0,2,72.49536675183683,-53.90371505576796,"{""type"":""MultiPoint"",""coordinates"":[]}"
5332_0,4,62.39523441503659,-49.67385727045165,"{""type"":""MultiPoint"",""coordinates"":[]}"
5344_0,4,65.7940083196335,-50.79695774233912,"{""type"":""MultiPoint"",""coordinates"":[]}"
5345_0,2,80.69954476589608,-57.859353064847895,"{""type"":""MultiPoint"",""coordinates"":[]}"
5354_0,2,64.74832640303873,-51.28691073021496,"{""type"":""MultiPoint"",""coordinates"":[]}"
5357_0,1,67.02927076764833,-50.04997569700017,"{""type"":""MultiPoint"",""coordinates"":[]}"
5372_0,3,81.01221186149438,-63.98099554174106,"{""type"":""MultiPoint"",""coordinates"":[]}"
5373_0,3,73.00367033312574,-54.5583323880281,"{""type"":""MultiPoint"",""coordinates"":[]}"
5375_0,3,65.55716672508964,-52.23688845037281,"{""type"":""MultiPoint"",""coordinates"":[]}"
5377_0,4,78.10158237064147,-71.4600522864864,"{""type"":""MultiPoint"",""coordinates"":[]}"
5390_0,2,76.75684247788952,-69.68487170325835,"{""type"":""MultiPoint"",""coordinates"":[]}"
5398_0,2,67.45470448354557,-51.4195062064957,"{""type"":""MultiPoint"",""coordinates"":[]}"
5413_0,3,64.19465154653649,-51.05385773230104,"{""type"":""MultiPoint"",""coordinates"":[]}"
5420_0,1,76.62364060257286,-64.09477978081894,"{""type"":""MultiPoint"",""coordinates"":[]}"
5427_0,1,78.85980771042053,-68.80148544636543,"{""type"":""MultiPoint"",""coordinates"":[]}"
5433_0,1,70.59168669709298,-52.18764417874561,"{""type"":""MultiPoint"",""coordinates"":[]}"
5465_0,2,61.34582882836059,-46.86148926617515,"{""type"":""MultiPoint"",""coordinates"":[]}"
5479_0,4,80.37508720266851,-66.76577462141374,"{""type"":""MultiPoint"",""coordinates"":[]}"
5484_0,4,78.67418035540976,-68.4259874844033,"{""type"":""MultiPoint"",""coordinates"":[]}"
5486_0,2,61.71315910703265,-46.31082454795008,"{""type"":""MultiPoint"",""coordinates"":[]}"
5506_0,4,68.50042194147251,-50.361349540829025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5513_0,1,62.00144206514006,-47.56697481864007,"{""type"":""MultiPoint"",""coordinates"":[]}"
5516_0,1,65.81965950348,-52.46171139175661,"{""type"":""MultiPoint"",""coordinates"":[]}"
5520_0,3,80.51681656097277,-60.16335650536094,"{""type"":""MultiPoint"",""coordinates"":[]}"
5547_0,2,70.28524445700468,-50.79494217763875,"{""type"":""MultiPoint"",""coordinates"":[]}"
5558_0,2,60.99169261517856,-47.155860842629764,"{""type"":""MultiPoint"",""coordinates"":[]}"
5566_0,1,66.08664625106736,-49.980792917690046,"{""type"":""MultiPoint"",""coordinates"":[]}"
5568_0,2,72.0643172096761,-54.38391988571322,"{""type"":""MultiPoint"",""coordinates"":[]}"
5572_0,4,66.54643294202435,-51.58883011475167,"{""type"":""MultiPoint"",""coordinates"":[]}"
5574_0,2,61.17878511962523,-46.3682495678364,"{""type"":""MultiPoint"",""coordinates"":[]}"
5584_0,1,69.90432850529527,-54.26824519861972,"{""type"":""MultiPoint"",""coordinates"":[]}"
5585_0,4,75.98511692663537,-59.38148787736953,"{""type"":""MultiPoint"",""coordinates"":[]}"
5588_0,1,80.86495249515069,-62.422619186141986,"{""type"":""MultiPoint"",""coordinates"":[]}"
5594_0,3,80.76281519113827,-59.289854942027574,"{""type"":""MultiPoint"",""coordinates"":[]}"
5595_0,2,61.707336812023854,-46.64421918674147,"{""type"":""MultiPoint"",""coordinates"":[]}"
5602_0,3,69.42054586848253,-53.32362469260963,"{""type"":""MultiPoint"",""coordinates"":[]}"
5615_0,1,80.43109264194467,-60.252216475347105,"{""type"":""MultiPoint"",""coordinates"":[]}"
5628_0,1,81.05937486244736,-61.320901118576515,"{""type"":""MultiPoint"",""coordinates"":[]}"
5631_0,4,65.41391954875071,-51.203035654056734,"{""type"":""MultiPoint"",""coordinates"":[]}"
5647_0,2,76.67121739298378,-66.94301069173888,"{""type"":""MultiPoint"",""coordinates"":[]}"
5653_0,4,63.76288493728483,-49.577161260725,"{""type"":""MultiPoint"",""coordinates"":[]}"
5659_0,2,65.7104440724408,-51.704696362464524,"{""type"":""MultiPoint"",""coordinates"":[]}"
5664_0,4,61.95755388191623,-47.41097138429937,"{""type"":""MultiPoint"",""coordinates"":[]}"
5676_0,1,66.78340757115096,-52.26973826529583,"{""type"":""MultiPoint"",""coordinates"":[]}"
5679_0,2,75.46521058760631,-57.609304073968445,"{""type"":""MultiPoint"",""coordinates"":[]}"
5686_0,1,61.093452163256146,-44.16298371473681,"{""type"":""MultiPoint"",""coordinates"":[]}"
5691_0,2,65.98983366085024,-51.55796329846698,"{""type"":""MultiPoint"",""coordinates"":[]}"
5700_0,2,67.19334090504923,-50.956873685596754,"{""type"":""MultiPoint"",""coordinates"":[]}"
5702_0,1,61.462027425856306,-48.127538530391035,"{""type"":""MultiPoint"",""coordinates"":[]}"
5703_0,2,76.83407129313277,-68.77849388799679,"{""type"":""MultiPoint"",""coordinates"":[]}"
5707_0,4,73.20597977182892,-54.238646281423975,"{""type"":""MultiPoint"",""coordinates"":[]}"
5743_0,1,63.17452909862442,-50.11060577942065,"{""type"":""MultiPoint"",""coordinates"":[]}"
5760_0,1,79.43726346255957,-61.81451771301746,"{""type"":""MultiPoint"",""coordinates"":[]}"
5779_0,1,60.30313741541713,-43.22407726012116,"{""type"":""MultiPoint"",""coordinates"":[]}"
5787_0,1,65.68266064077454,-49.908367703280184,"{""type"":""MultiPoint"",""coordinates"":[]}"
5791_0,2,79.57574631820258,-63.66218483099326,"{""type"":""MultiPoint"",""coordinates"":[]}"
5793_0,2,75.41457541061766,-57.246688133025245,"{""type"":""MultiPoint"",""coordinates"":[]}"
5795_0,1,76.22138263861834,-67.36974363505263,"{""type"":""MultiPoint"",""coordinates"":[]}"
5808_0,1,66.41840811758539,-49.89758092111793,"{""type"":""MultiPoint"",""coordinates"":[]}"
5816_0,2,78.63592277589204,-70.49226851993478,"{""type"":""MultiPoint"",""coordinates"":[]}"
5826_0,1,60.83527394579028,-43.63788995836488,"{""type"":""MultiPoint"",""coordinates"":[]}"
5829_0,1,78.92666280062484,-66.671415117742,"{""type"":""MultiPoint"",""coordinates"":[]}"
5832_0,2,64.61905077479727,-51.65004501113607,"{""type"":""MultiPoint"",""coordinates"":[]}"
5842_0,3,64.58281772256991,-51.450561083695476,"{""type"":""MultiPoint"",""coordinates"":[]}"
5845_0,4,70.19643809180013,-49.838550152334186,"{""type"":""MultiPoint"",""coordinates"":[]}"
5858_0,4,81.12459212500949,-60.49195437706187,"{""type"":""MultiPoint"",""coordinates"":[]}"
5882_0,2,65.97827705474513,-51.10478875821218,"{""type"":""MultiPoint"",""coordinates"":[]}"
5886_0,4,60.626491673921954,-44.08871734320775,"{""type"":""MultiPoint"",""coordinates"":[]}"
5891_0,3,68.04853103403862,-50.67386948314719,"{""type"":""MultiPoint"",""coordinates"":[]}"
5910_0,3,61.306176312303904,-45.27633534958551,"{""type"":""MultiPoint"",""coordinates"":[]}"
5912_0,2,64.86349664169106,-51.40013029106238,"{""type"":""MultiPoint"",""coordinates"":[]}"
5913_0,1,67.59432289834679,-51.78461960634523,"{""type"":""MultiPoint"",""coordinates"":[]}"
5916_0,4,67.3894011285085,-49.89619907959267,"{""type"":""MultiPoint"",""coordinates"":[]}"
5919_0,2,77.7535095678877,-65.9232013762715,"{""type"":""MultiPoint"",""coordinates"":[]}"
5926_0,1,80.7997614393181,-58.20274212262824,"{""type"":""MultiPoint"",""coordinates"":[]}"
5930_0,2,66.1823811152292,-50.6040400412921,"{""type"":""MultiPoint"",""coordinates"":[]}"
5934_0,2,61.490830874195304,-46.278362347664014,"{""type"":""MultiPoint"",""coordinates"":[]}"
5935_0,4,65.16814918643979,-49.672875002405966,"{""type"":""MultiPoint"",""coordinates"":[]}"
5949_0,2,67.60696205575684,-51.375230304488994,"{""type"":""MultiPoint"",""coordinates"":[]}"
5951_0,1,80.38162052437004,-60.001041357022736,"{""type"":""MultiPoint"",""coordinates"":[]}"
5952_0,1,69.66583108520865,-51.98736851992718,"{""type"":""MultiPoint"",""coordinates"":[]}"
5979_0,4,71.2223702572261,-50.798675016993776,"{""type"":""MultiPoint"",""coordinates"":[]}"
6000_0,2,61.435019726565386,-46.44638161477168,"{""type"":""MultiPoint"",""coordinates"":[]}"
6003_0,1,62.4374887540131,-48.44276652038922,"{""type"":""MultiPoint"",""coordinates"":[]}"
6012_0,1,81.11087925376391,-59.29982610407404,"{""type"":""MultiPoint"",""coordinates"":[]}"
6018_0,4,75.92246985892973,-66.5674257687908,"{""type"":""MultiPoint"",""coordinates"":[]}"
6032_0,4,78.70464226320833,-66.2318945852409,"{""type"":""MultiPoint"",""coordinates"":[]}"
6034_0,2,67.6269863152352,-50.606265753777414,"{""type"":""MultiPoint"",""coordinates"":[]}"
6044_0,4,65.10375568507902,-49.429515228589416,"{""type"":""MultiPoint"",""coordinates"":[]}"
6071_0,1,60.50706596218695,-44.096079215184105,"{""type"":""MultiPoint"",""coordinates"":[]}"
6082_0,4,76.35556816791518,-61.13780341080944,"{""type"":""MultiPoint"",""coordinates"":[]}"
6090_0,2,66.36387798959852,-49.55816835532899,"{""type"":""MultiPoint"",""coordinates"":[]}"
6104_0,1,80.49982752347876,-61.34753188007765,"{""type"":""MultiPoint"",""coordinates"":[]}"
6105_0,1,70.14130717142807,-51.70721714945632,"{""type"":""MultiPoint"",""coordinates"":[]}"
6106_0,3,74.61524504683513,-55.66773822352092,"{""type"":""MultiPoint"",""coordinates"":[]}"
6129_0,4,62.02537492713081,-46.567196336438634,"{""type"":""MultiPoint"",""coordinates"":[]}"
6131_0,3,80.09067972969837,-61.98332623287266,"{""type"":""MultiPoint"",""coordinates"":[]}"
6133_0,2,69.86316274803666,-52.74466931676796,"{""type"":""MultiPoint"",""coordinates"":[]}"
6135_0,4,66.47225390473987,-51.29513134611471,"{""type"":""MultiPoint"",""coordinates"":[]}"
6138_0,4,63.28605538277227,-50.67207347572385,"{""type"":""MultiPoint"",""coordinates"":[]}"
6142_0,1,66.5588520444332,-49.28909783411996,"{""type"":""MultiPoint"",""coordinates"":[]}"
6149_0,2,65.83333710695207,-49.026748168129835,"{""type"":""MultiPoint"",""coordinates"":[]}"
6160_0,1,70.76188378327464,-53.01143145415539,"{""type"":""MultiPoint"",""coordinates"":[]}"
6166_0,4,66.8255072398411,-52.06998094952951,"{""type"":""MultiPoint"",""coordinates"":[]}"
6169_0,1,67.63349337212337,-51.340707645239206,"{""type"":""MultiPoint"",""coordinates"":[]}"
6182_0,2,66.93633249457487,-53.384262040282124,"{""type"":""MultiPoint"",""coordinates"":[]}"
6200_0,1,76.86329143317342,-69.74125812483797,"{""type"":""MultiPoint"",""coordinates"":[]}"
6207_0,1,72.30704822847238,-53.146883719865784,"{""type"":""MultiPoint"",""coordinates"":[]}"
6218_0,4,65.65124735089447,-50.28009419767768,"{""type"":""MultiPoint"",""coordinates"":[]}"
6219_0,1,64.71633946640846,-51.05912499899907,"{""type"":""MultiPoint"",""coordinates"":[]}"
6227_0,4,67.61557483166406,-49.85803269572788,"{""type"":""MultiPoint"",""coordinates"":[]}"
6228_0,4,65.59204448388263,-49.03708412509972,"{""type"":""MultiPoint"",""coordinates"":[]}"
6230_0,2,69.79878054247993,-53.39477488935643,"{""type"":""MultiPoint"",""coordinates"":[]}"
6233_0,3,67.68419159149734,-53.50425463422466,"{""type"":""MultiPoint"",""coordinates"":[]}"
6237_0,2,66.87814588299916,-49.25949279031406,"{""type"":""MultiPoint"",""coordinates"":[]}"
6240_0,2,74.03068588031282,-55.83741664698772,"{""type"":""MultiPoint"",""coordinates"":[]}"
6242_0,4,64.46624586660661,-49.920562238747586,"{""type"":""MultiPoint"",""coordinates"":[]}"
6248_0,2,61.57205463395006,-45.29361618714606,"{""type"":""MultiPoint"",""coordinates"":[]}"
6251_0,1,66.91833052489463,-51.65738280018885,"{""type"":""MultiPoint"",""coordinates"":[]}"
6268_0,4,69.62034721830513,-53.95846988004577,"{""type"":""MultiPoint"",""coordinates"":[]}"
6287_0,3,71.41803442716521,-51.00856276727344,"{""type"":""MultiPoint"",""coordinates"":[]}"
6305_0,2,69.68910726297602,-53.76007751996162,"{""type"":""MultiPoint"",""coordinates"":[]}"
6317_0,2,73.58937918133985,-54.23229601462524,"{""type"":""MultiPoint"",""coordinates"":[]}"
6320_0,4,61.221822466896626,-47.20266736416393,"{""type"":""MultiPoint"",""coordinates"":[]}"
6334_0,1,78.99593412048965,-66.58871936001637,"{""type"":""MultiPoint"",""coordinates"":[]}"
6336_0,2,64.44192922832515,-49.81352953383647,"{""type"":""MultiPoint"",""coordinates"":[]}"
6362_0,4,64.27805486383266,-49.2419988097914,"{""type"":""MultiPoint"",""coordinates"":[]}"
6373_0,2,76.57430214550531,-60.8144768322999,"{""type"":""MultiPoint"",""coordinates"":[]}"
6376_0,4,76.21899841612576,-66.72266658984854,"{""type"":""MultiPoint"",""coordinates"":[]}"
6384_0,2,75.75768143166242,-58.589014389108435,"{""type"":""MultiPoint"",""coordinates"":[]}"
6395_0,3,72.88952023966102,-54.642447835677345,"{""type"":""MultiPoint"",""coordinates"":[]}"
6398_0,2,80.14730275170257,-66.89190835986548,"{""type"":""MultiPoint"",""coordinates"":[]}"
6411_0,2,66.42815068834909,-51.93806030433203,"{""type"":""MultiPoint"",""coordinates"":[]}"
6418_0,2,61.59864271276397,-47.66066838193705,"{""type"":""MultiPoint"",""coordinates"":[]}"
6422_0,3,70.55723599138821,-50.590713638387946,"{""type"":""MultiPoint"",""coordinates"":[]}"
6430_0,2,80.1689695655967,-61.23809115908098,"{""type"":""MultiPoint"",""coordinates"":[]}"
6440_0,4,80.70800702153508,-59.37927837221804,"{""type"":""MultiPoint"",""coordinates"":[]}"
6442_0,4,75.99683661850308,-59.09915073497765,"{""type"":""MultiPoint"",""coordinates"":[]}"
6453_0,4,64.15311003477218,-49.749767447137685,"{""type"":""MultiPoint"",""coordinates"":[]}"
6455_0,4,63.162296583906596,-49.88663694559047,"{""type"":""MultiPoint"",""coordinates"":[]}"
6466_0,4,62.04119319395631,-46.55698077912422,"{""type"":""MultiPoint"",""coordinates"":[]}"
6468_0,4,60.35787459424343,-45.316007890316186,"{""type"":""MultiPoint"",""coordinates"":[]}"
6472_0,1,70.43472617852882,-52.593050634442015,"{""type"":""MultiPoint"",""coordinates"":[]}"
6477_0,1,66.55643651353482,-51.3274103005115,"{""type"":""MultiPoint"",""coordinates"":[]}"
6480_0,2,76.36234258775379,-69.49443844548668,"{""type"":""MultiPoint"",""coordinates"":[]}"
6482_0,1,62.482678356328954,-49.43950647592238,"{""type"":""MultiPoint"",""coordinates"":[]}"
6498_0,4,79.4734883852722,-64.87393595532865,"{""type"":""MultiPoint"",""coordinates"":[]}"
6507_0,4,65.9409277739397,-52.190338686646946,"{""type"":""MultiPoint"",""coordinates"":[]}"
6508_0,1,77.45065009490841,-65.13196738795908,"{""type"":""MultiPoint"",""coordinates"":[]}"
6511_0,4,67.58878858334519,-52.74637359889717,"{""type"":""MultiPoint"",""coordinates"":[]}"
6534_0,4,62.36197541856461,-47.60179476037387,"{""type"":""MultiPoint"",""coordinates"":[]}"
6537_0,1,67.76604901344588,-52.47335453890561,"{""type"":""MultiPoint"",""coordinates"":[]}"
6542_0,4,61.69495304141236,-48.6975780527616,"{""type"":""MultiPoint"",""coordinates"":[]}"
6543_0,2,78.94558915424436,-66.10600974287738,"{""type"":""MultiPoint"",""coordinates"":[]}"
6560_0,1,64.99608079815121,-50.484469577129175,"{""type"":""MultiPoint"",""coordinates"":[]}"
6569_0,1,75.45969925971261,-57.5747319322332,"{""type"":""MultiPoint"",""coordinates"":[]}"
6571_0,3,61.123755237927185,-45.31757896587557,"{""type"":""MultiPoint"",""coordinates"":[]}"
6572_0,4,65.26029972998673,-49.06146052919244,"{""type"":""MultiPoint"",""coordinates"":[]}"
6575_0,2,78.0066658678861,-69.53051521834499,"{""type"":""MultiPoint"",""coordinates"":[]}"
6580_0,3,72.2244048578994,-52.60147221522465,"{""type"":""MultiPoint"",""coordinates"":[]}"
6582_0,2,70.03332021260184,-53.5915986331236,"{""type"":""MultiPoint"",""coordinates"":[]}"
6588_0,3,66.18222709230317,-51.63474039724552,"{""type"":""MultiPoint"",""coordinates"":[]}"
6619_0,2,66.73192401522144,-50.75857898050379,"{""type"":""MultiPoint"",""coordinates"":[]}"
6623_0,2,65.91040866498359,-51.191519632869635,"{""type"":""MultiPoint"",""coordinates"":[]}"
6645_0,1,63.61022836874096,-51.311039126711066,"{""type"":""MultiPoint"",""coordinates"":[]}"
6648_0,2,77.93097439759224,-69.69187739381171,"{""type"":""MultiPoint"",""coordinates"":[]}"
6652_0,4,66.47321528840683,-50.58635630139375,"{""type"":""MultiPoint"",""coordinates"":[]}"
6653_0,4,66.48159710283058,-50.12493325468248,"{""type"":""MultiPoint"",""coordinates"":[]}"
6656_0,2,65.58780984990588,-50.540427715595996,"{""type"":""MultiPoint"",""coordinates"":[]}"
6662_0,3,77.13259494193058,-70.96269227988033,"{""type"":""MultiPoint"",""coordinates"":[]}"
6664_0,4,60.99729484538161,-45.22683144680716,"{""type"":""MultiPoint"",""coordinates"":[]}"
6665_0,3,66.06245819624176,-49.42911570568314,"{""type"":""MultiPoint"",""coordinates"":[]}"
6671_0,4,64.99419055186208,-49.78975967941524,"{""type"":""MultiPoint"",""coordinates"":[]}"
6699_0,2,66.50166822061239,-51.857588595131155,"{""type"":""MultiPoint"",""coordinates"":[]}"
6723_0,2,76.10125055639183,-59.356841475957296,"{""type"":""MultiPoint"",""coordinates"":[]}"
6727_0,2,76.4263051055829,-62.36767767295922,"{""type"":""MultiPoint"",""coordinates"":[]}"
6730_0,4,63.209845673705445,-49.03573032771288,"{""type"":""MultiPoint"",""coordinates"":[]}"
6731_0,3,77.36418191502511,-71.6564200323615,"{""type"":""MultiPoint"",""coordinates"":[]}"
6739_0,2,77.1923961813772,-66.42791103520372,"{""type"":""MultiPoint"",""coordinates"":[]}"
6741_0,2,64.32278522101234,-49.38378368891058,"{""type"":""MultiPoint"",""coordinates"":[]}"
6747_0,4,64.33590527468789,-50.09823415256929,"{""type"":""MultiPoint"",""coordinates"":[]}"
6757_0,4,77.03119239969308,-70.09541239395867,"{""type"":""MultiPoint"",""coordinates"":[]}"
6759_0,4,71.29895075849626,-52.8168187527628,"{""type"":""MultiPoint"",""coordinates"":[]}"
6762_0,4,78.72580398960221,-66.5452116128773,"{""type"":""MultiPoint"",""coordinates"":[]}"
6764_0,4,73.07301613439994,-52.79660843765519,"{""type"":""MultiPoint"",""coordinates"":[]}"
6765_0,2,69.70977723681803,-52.30457819327072,"{""type"":""MultiPoint"",""coordinates"":[]}"
6766_0,2,63.12241662929019,-49.44466531938894,"{""type"":""MultiPoint"",""coordinates"":[]}"
6768_0,4,69.66780624933266,-53.88614511201053,"{""type"":""MultiPoint"",""coordinates"":[]}"
6774_0,2,71.33994601391323,-51.96153068776176,"{""type"":""MultiPoint"",""coordinates"":[]}"
6776_0,4,61.230067472322744,-48.33938456450178,"{""type"":""MultiPoint"",""coordinates"":[]}"
6778_0,4,60.24901407795911,-44.71998460798139,"{""type"":""MultiPoint"",""coordinates"":[]}"
6790_0,1,66.18167002039345,-53.35741129369442,"{""type"":""MultiPoint"",""coordinates"":[]}"
6807_0,2,72.30552836925453,-52.43959268054815,"{""type"":""MultiPoint"",""coordinates"":[]}"
6817_0,2,77.7158340833414,-69.340996877685,"{""type"":""MultiPoint"",""coordinates"":[]}"
6823_0,2,73.44801348818774,-53.18845748390547,"{""type"":""MultiPoint"",""coordinates"":[]}"
6827_0,1,65.9195184611665,-49.62356416167459,"{""type"":""MultiPoint"",""coordinates"":[]}"
6831_0,2,73.78076593457612,-54.882600554686796,"{""type"":""MultiPoint"",""coordinates"":[]}"
6835_0,4,77.35410678807007,-65.81496941438715,"{""type"":""MultiPoint"",""coordinates"":[]}"
6837_0,1,77.28564692040186,-68.7045892379025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6841_0,3,77.29810401888633,-68.11471971270218,"{""type"":""MultiPoint"",""coordinates"":[]}"
6846_0,3,67.30778617784047,-51.78445832714444,"{""type"":""MultiPoint"",""coordinates"":[]}"
6881_0,3,80.43020687146529,-61.16733933526634,"{""type"":""MultiPoint"",""coordinates"":[]}"
6886_0,2,63.75177381514109,-50.65717299599857,"{""type"":""MultiPoint"",""coordinates"":[]}"
6895_0,2,61.13593017442559,-46.84020246155386,"{""type"":""MultiPoint"",""coordinates"":[]}"
6897_0,2,64.68169311695262,-52.085483555315335,"{""type"":""MultiPoint"",""coordinates"":[]}"
6898_0,2,60.66453185261775,-43.190629327240764,"{""type"":""MultiPoint"",""coordinates"":[]}"
6900_0,1,78.84912265681099,-66.55289838358232,"{""type"":""MultiPoint"",""coordinates"":[]}"
6901_0,3,79.4598908915599,-63.6913253098573,"{""type"":""MultiPoint"",""coordinates"":[]}"
6905_0,2,75.04688491276357,-56.52104447176718,"{""type"":""MultiPoint"",""coordinates"":[]}"
6922_0,1,70.5769657720615,-52.53028033852905,"{""type"":""MultiPoint"",""coordinates"":[]}"
6944_0,3,69.07241680081023,-51.024317950942326,"{""type"":""MultiPoint"",""coordinates"":[]}"
6949_0,1,65.93540770978429,-52.91866846598962,"{""type"":""MultiPoint"",""coordinates"":[]}"
6957_0,2,70.2950680407375,-52.269786461531,"{""type"":""MultiPoint"",""coordinates"":[]}"
6962_0,1,61.122142771653515,-44.054456965783935,"{""type"":""MultiPoint"",""coordinates"":[]}"
6963_0,4,69.35485032885761,-49.46909421060469,"{""type"":""MultiPoint"",""coordinates"":[]}"
6980_0,2,61.72406496944353,-48.4810430237159,"{""type"":""MultiPoint"",""coordinates"":[]}"
6984_0,1,66.19218347577939,-49.25185029201721,"{""type"":""MultiPoint"",""coordinates"":[]}"
6987_0,1,71.39645003144695,-50.9504263151546,"{""type"":""MultiPoint"",""coordinates"":[]}"
6994_0,4,64.95711259082653,-50.262586135843996,"{""type"":""MultiPoint"",""coordinates"":[]}"
7000_0,1,76.43677524144078,-66.69976381345603,"{""type"":""MultiPoint"",""coordinates"":[]}"
7002_0,4,79.70857126321955,-61.42772555773231,"{""type"":""MultiPoint"",""coordinates"":[]}"
7009_0,3,69.50306096300835,-53.91606482946488,"{""type"":""MultiPoint"",""coordinates"":[]}"
7025_0,1,64.13255285270236,-49.37865244999722,"{""type"":""MultiPoint"",""coordinates"":[]}"
7029_0,4,78.20382239577931,-72.50234226070262,"{""type"":""MultiPoint"",""coordinates"":[]}"
7036_0,2,66.55965342525006,-52.5168248712132,"{""type"":""MultiPoint"",""coordinates"":[]}"
7045_0,4,64.93993758264621,-50.016818317462715,"{""type"":""MultiPoint"",""coordinates"":[]}"
7060_0,2,61.631065256341955,-46.17160053807889,"{""type"":""MultiPoint"",""coordinates"":[]}"
7073_0,2,61.8420659897335,-46.72242674845259,"{""type"":""MultiPoint"",""coordinates"":[]}"
7091_0,3,64.98107425643943,-50.88272168457744,"{""type"":""MultiPoint"",""coordinates"":[]}"
7105_0,4,69.76375236668687,-53.04520568472815,"{""type"":""MultiPoint"",""coordinates"":[]}"
7109_0,2,76.74484373626473,-65.23192334274289,"{""type"":""MultiPoint"",""coordinates"":[]}"
7117_0,3,65.35307104162845,-51.702055998584704,"{""type"":""MultiPoint"",""coordinates"":[]}"
7118_0,1,65.48578346044032,-51.0251404414575,"{""type"":""MultiPoint"",""coordinates"":[]}"
7123_0,2,73.54646773069088,-53.50313294646894,"{""type"":""MultiPoint"",""coordinates"":[]}"
7124_0,4,76.36027563724956,-60.702018751596526,"{""type"":""MultiPoint"",""coordinates"":[]}"
7127_0,4,66.55760643080971,-49.08799561300753,"{""type"":""MultiPoint"",""coordinates"":[]}"
7132_0,1,64.87309125817725,-49.39997694853287,"{""type"":""MultiPoint"",""coordinates"":[]}"
7133_0,3,71.94854146081958,-54.03367632547423,"{""type"":""MultiPoint"",""coordinates"":[]}"
7201_0,4,72.60797805029476,-53.681671288251536,"{""type"":""MultiPoint"",""coordinates"":[]}"
7213_0,1,66.07336257167047,-50.79235651445308,"{""type"":""MultiPoint"",""coordinates"":[]}"
7227_0,4,65.22458753317817,-52.46277519711108,"{""type"":""MultiPoint"",""coordinates"":[]}"
7248_0,4,63.481069044811505,-50.09717975168144,"{""type"":""MultiPoint"",""coordinates"":[]}"
7252_0,1,77.1578851558092,-65.31359140357486,"{""type"":""MultiPoint"",""coordinates"":[]}"
7263_0,2,64.03453190416508,-50.96276223126853,"{""type"":""MultiPoint"",""coordinates"":[]}"
7264_0,2,61.69079532981657,-48.425402712893586,"{""type"":""MultiPoint"",""coordinates"":[]}"
7267_0,4,79.39910364320401,-64.3161107802279,"{""type"":""MultiPoint"",""coordinates"":[]}"
7275_0,1,80.49813689822466,-63.979435547867865,"{""type"":""MultiPoint"",""coordinates"":[]}"
7282_0,4,79.99898667817374,-60.62436375306462,"{""type"":""MultiPoint"",""coordinates"":[]}"
7283_0,4,60.20959112124822,-45.00521044402878,"{""type"":""MultiPoint"",""coordinates"":[]}"
7291_0,3,72.09716501257151,-52.85982169413634,"{""type"":""MultiPoint"",""coordinates"":[]}"
7309_0,2,61.854225159480364,-48.316901345753074,"{""type"":""MultiPoint"",""coordinates"":[]}"
7328_0,4,69.6847305003817,-53.17967184021595,"{""type"":""MultiPoint"",""coordinates"":[]}"
7337_0,4,73.60384272381765,-54.78001124982591,"{""type"":""MultiPoint"",""coordinates"":[]}"
7346_0,1,78.945216517597,-68.11340543075774,"{""type"":""MultiPoint"",""coordinates"":[]}"
7359_0,4,65.7400021327073,-50.041129008514524,"{""type"":""MultiPoint"",""coordinates"":[]}"
7368_0,1,76.08763218478786,-67.66497949655259,"{""type"":""MultiPoint"",""coordinates"":[]}"
7375_0,2,66.87068857187697,-50.63087255710937,"{""type"":""MultiPoint"",""coordinates"":[]}"
7376_0,3,63.18611751459607,-49.90670503001761,"{""type"":""MultiPoint"",""coordinates"":[]}"
7379_0,2,67.58819271658992,-51.51986792078238,"{""type"":""MultiPoint"",""coordinates"":[]}"
7383_0,2,65.90318371348805,-51.19395499369073,"{""type"":""MultiPoint"",""coordinates"":[]}"
7402_0,3,69.90276704788327,-52.6709263425104,"{""type"":""MultiPoint"",""coordinates"":[]}"
7406_0,2,63.74014789732549,-49.573052769990454,"{""type"":""MultiPoint"",""coordinates"":[]}"
7428_0,1,66.84289277869489,-52.1890408254251,"{""type"":""MultiPoint"",""coordinates"":[]}"
7440_0,2,70.0314088882397,-53.90390149334046,"{""type"":""MultiPoint"",""coordinates"":[]}"
7448_0,3,63.77868720661446,-51.0738829821088,"{""type"":""MultiPoint"",""coordinates"":[]}"
7451_0,4,76.63758493500298,-62.32322665016592,"{""type"":""MultiPoint"",""coordinates"":[]}"
7456_0,3,63.326828827201304,-49.57384357228839,"{""type"":""MultiPoint"",""coordinates"":[]}"
7474_0,4,77.39580545960895,-64.9420368456104,"{""type"":""MultiPoint"",""coordinates"":[]}"
7481_0,1,64.3495495311744,-50.63085337794736,"{""type"":""MultiPoint"",""coordinates"":[]}"
7484_0,4,76.14396100504476,-60.54302472281235,"{""type"":""MultiPoint"",""coordinates"":[]}"
7493_0,4,68.83700977171588,-49.937512932915794,"{""type"":""MultiPoint"",""coordinates"":[]}"
7499_0,2,71.32603439021894,-51.51509848278739,"{""type"":""MultiPoint"",""coordinates"":[]}"
7506_0,3,79.68709261590942,-61.616440550052126,"{""type"":""MultiPoint"",""coordinates"":[]}"
