system:index,distance_to_sea,.geo
4085,19655.00183009788,"{""type"":""Point"",""coordinates"":[-62.00986212702698,80.71575194295848]}"
4093,19681.930834727744,"{""type"":""Point"",""coordinates"":[-51.422464033004225,67.06395921467822]}"
4108,1689.1608285796126,"{""type"":""Point"",""coordinates"":[-44.08203668300592,60.221270437745126]}"
4115,989.0930297320458,"{""type"":""Point"",""coordinates"":[-50.63916882717256,70.72410532484669]}"
4116,37785.029778382086,"{""type"":""Point"",""coordinates"":[-60.617435161300016,80.71203236346919]}"
4124,1518.1520696570951,"{""type"":""Point"",""coordinates"":[-50.557769842638606,64.7548615665092]}"
4131,69344.37195582037,"{""type"":""Point"",""coordinates"":[-49.37117753212757,66.11049763620979]}"
4133,20363.30114855782,"{""type"":""Point"",""coordinates"":[-60.43557411843133,76.30697936378527]}"
4134,32328.099719407972,"{""type"":""Point"",""coordinates"":[-54.50737909256399,73.82150512990249]}"
4135,19299.25606281632,"{""type"":""Point"",""coordinates"":[-54.173808365340456,73.03817183420065]}"
4136,20521.451927281214,"{""type"":""Point"",""coordinates"":[-47.21106959171534,61.157292523715086]}"
4147,1122.7343764682585,"{""type"":""Point"",""coordinates"":[-52.09891949443639,71.63973731500887]}"
4153,22146.88926360185,"{""type"":""Point"",""coordinates"":[-50.223245276665004,65.86192354267554]}"
4156,22245.303427790586,"{""type"":""Point"",""coordinates"":[-54.827023475654414,73.6559969259191]}"
4175,9264.399367340204,"{""type"":""Point"",""coordinates"":[-53.30654099430392,70.43723221292238]}"
4176,25332.469696622287,"{""type"":""Point"",""coordinates"":[-66.09523092656215,76.50508434464484]}"
4178,227.92856492100228,"{""type"":""Point"",""coordinates"":[-71.76206996194108,78.55328865837228]}"
4182,270.42200846109506,"{""type"":""Point"",""coordinates"":[-53.22187662612335,65.8538403433918]}"
4183,4964.76051182923,"{""type"":""Point"",""coordinates"":[-49.71810185641301,62.339291513041964]}"
4184,33530.096373939676,"{""type"":""Point"",""coordinates"":[-50.13752045855997,68.27531153686382]}"
4187,41391.14403366987,"{""type"":""Point"",""coordinates"":[-60.625936868449266,80.67328906161549]}"
4189,7515.146023470246,"{""type"":""Point"",""coordinates"":[-50.60772011043177,65.12342810650732]}"
4198,2096.101456132186,"{""type"":""Point"",""coordinates"":[-53.6837984859041,72.37199703131225]}"
4210,25026.396552757953,"{""type"":""Point"",""coordinates"":[-71.00733047665432,78.37873427300211]}"
4223,54286.436106502384,"{""type"":""Point"",""coordinates"":[-48.60141312212675,62.64754510298982]}"
4224,1969.2010632092226,"{""type"":""Point"",""coordinates"":[-50.774339615606124,67.83537162438756]}"
4235,43284.890260152,"{""type"":""Point"",""coordinates"":[-48.97387234857846,63.2604111710511]}"
4285,242.17995250283795,"{""type"":""Point"",""coordinates"":[-66.92011924675009,77.13036163973594]}"
4293,5250.944729316805,"{""type"":""Point"",""coordinates"":[-43.71346721585406,60.405139219944616]}"
4295,331.1622194761831,"{""type"":""Point"",""coordinates"":[-67.96659932713986,76.6391744382122]}"
4296,7302.866290319316,"{""type"":""Point"",""coordinates"":[-51.92542491232732,71.7905892074173]}"
4311,7508.562042622085,"{""type"":""Point"",""coordinates"":[-55.05189149742859,71.81732564194886]}"
4324,13791.818155987514,"{""type"":""Point"",""coordinates"":[-53.48144276904955,70.08792154945913]}"
4334,16133.767234811603,"{""type"":""Point"",""coordinates"":[-49.89076201681563,67.80011831798892]}"
4338,47378.54101150058,"{""type"":""Point"",""coordinates"":[-45.7997001247798,61.75206580962276]}"
4355,49091.39268166682,"{""type"":""Point"",""coordinates"":[-67.40048513052275,78.52449303502705]}"
4356,4755.107294150775,"{""type"":""Point"",""coordinates"":[-53.770799528195646,69.59407195239969]}"
4365,4683.22294720324,"{""type"":""Point"",""coordinates"":[-54.36823204418584,72.72225703358824]}"
4366,28653.20495765049,"{""type"":""Point"",""coordinates"":[-60.53498142573663,76.40432740309627]}"
4376,893.5789299968612,"{""type"":""Point"",""coordinates"":[-51.120405452717755,68.10666522442146]}"
4377,1201.840657122,"{""type"":""Point"",""coordinates"":[-50.70706902565014,63.210646038446654]}"
4381,34005.855384955365,"{""type"":""Point"",""coordinates"":[-49.002043974144925,62.56710697020636]}"
4385,25675.324745153397,"{""type"":""Point"",""coordinates"":[-53.04664082472339,72.53416469005057]}"
4393,6829.835421436094,"{""type"":""Point"",""coordinates"":[-53.399540272608796,67.6839494050795]}"
4397,10496.789487419748,"{""type"":""Point"",""coordinates"":[-53.82090075661529,70.49383765317738]}"
4410,4705.06141460727,"{""type"":""Point"",""coordinates"":[-49.97687604551832,64.87504961189987]}"
4421,13540.851070539213,"{""type"":""Point"",""coordinates"":[-51.792177290877596,67.50066125338847]}"
4423,56885.430644845954,"{""type"":""Point"",""coordinates"":[-49.56556178949759,67.27000356759471]}"
4425,33130.582586745404,"{""type"":""Point"",""coordinates"":[-46.89943449316118,61.265060098595875]}"
4430,1716.9422306257675,"{""type"":""Point"",""coordinates"":[-68.18025703747753,76.08836669902438]}"
4464,2113.6356606486356,"{""type"":""Point"",""coordinates"":[-50.9251333626778,64.68440307152792]}"
4468,3583.254351446661,"{""type"":""Point"",""coordinates"":[-45.94847769611309,60.972021736814575]}"
4469,24523.342124804818,"{""type"":""Point"",""coordinates"":[-69.78016805517306,78.57673886746774]}"
4476,71267.21639788724,"{""type"":""Point"",""coordinates"":[-48.78211986937577,63.54037664085706]}"
4480,2600.219138529828,"{""type"":""Point"",""coordinates"":[-55.20332460482279,72.45801480890573]}"
4483,2258.5240880744254,"{""type"":""Point"",""coordinates"":[-43.568605678877404,60.81927605301672]}"
4494,17313.28305655444,"{""type"":""Point"",""coordinates"":[-50.900159087638436,71.41570662097078]}"
4496,6959.401248692194,"{""type"":""Point"",""coordinates"":[-52.4565397039936,67.42699959241541]}"
4503,6563.902342599593,"{""type"":""Point"",""coordinates"":[-50.04648541098736,69.79296901535312]}"
4506,27492.609942344738,"{""type"":""Point"",""coordinates"":[-49.95522929474064,63.69150314679286]}"
4509,17345.505271278238,"{""type"":""Point"",""coordinates"":[-50.230987988285044,68.64040308360852]}"
4517,49956.98862700304,"{""type"":""Point"",""coordinates"":[-47.99036525161068,62.280813402081]}"
4518,25851.218797550206,"{""type"":""Point"",""coordinates"":[-46.13558250013985,61.48782430716444]}"
4522,69946.32676939112,"{""type"":""Point"",""coordinates"":[-49.57273603930512,66.19942636715459]}"
4527,21873.603237574058,"{""type"":""Point"",""coordinates"":[-49.95846883757795,66.96315576120305]}"
4528,3066.1660881820294,"{""type"":""Point"",""coordinates"":[-49.897353507097044,64.35147541409185]}"
4530,7337.47152136267,"{""type"":""Point"",""coordinates"":[-48.36925278629198,61.4491497296016]}"
4539,43439.34611847704,"{""type"":""Point"",""coordinates"":[-53.50798326183263,73.14029900046253]}"
4540,19946.4336829194,"{""type"":""Point"",""coordinates"":[-51.73123518343577,67.16349473942769]}"
4542,6103.43314605176,"{""type"":""Point"",""coordinates"":[-69.27848868499942,76.39277134219058]}"
4549,5320.883608280798,"{""type"":""Point"",""coordinates"":[-70.95520923790725,77.84500779369125]}"
4560,15713.262083606347,"{""type"":""Point"",""coordinates"":[-50.23681617036908,66.69793187523608]}"
4562,27904.613999672023,"{""type"":""Point"",""coordinates"":[-54.19246370346601,73.19126036070561]}"
4569,60912.34042156608,"{""type"":""Point"",""coordinates"":[-60.33356418729403,80.43610202406273]}"
4575,8089.93361838075,"{""type"":""Point"",""coordinates"":[-51.07042825146329,64.9686674404264]}"
4576,50931.09510024193,"{""type"":""Point"",""coordinates"":[-49.35732410843396,65.65855054961304]}"
4580,24694.505690470647,"{""type"":""Point"",""coordinates"":[-53.52264560049633,69.80627376551519]}"
4591,25896.70852682643,"{""type"":""Point"",""coordinates"":[-50.09211517437075,65.29572695716253]}"
4594,4054.9583980731427,"{""type"":""Point"",""coordinates"":[-51.87415656627216,64.94901413478927]}"
4619,60850.27059230562,"{""type"":""Point"",""coordinates"":[-49.12740453454424,63.66715059740056]}"
4625,13996.628652944015,"{""type"":""Point"",""coordinates"":[-53.68288249963462,72.48055759632005]}"
4642,1142.1875121010726,"{""type"":""Point"",""coordinates"":[-45.71073741531703,60.85059565623246]}"
4652,1864.5620706303444,"{""type"":""Point"",""coordinates"":[-51.14977988984625,68.15127265881277]}"
4653,40506.94594721967,"{""type"":""Point"",""coordinates"":[-49.065271812235906,62.82030035605979]}"
4659,25904.20865366614,"{""type"":""Point"",""coordinates"":[-50.711683944690485,67.24015532087104]}"
4668,3486.046245154761,"{""type"":""Point"",""coordinates"":[-43.61298219680518,60.64839216817536]}"
4674,13154.18162307602,"{""type"":""Point"",""coordinates"":[-53.65957841278206,69.68545234388779]}"
4677,54718.99736291697,"{""type"":""Point"",""coordinates"":[-49.17481181668162,63.59074926136171]}"
4688,34022.28048740511,"{""type"":""Point"",""coordinates"":[-49.02621675946802,63.08097485743508]}"
4690,23616.436347320003,"{""type"":""Point"",""coordinates"":[-68.87420904029285,78.62869378206499]}"
4709,61706.18279342345,"{""type"":""Point"",""coordinates"":[-46.39299521739739,61.795940075170975]}"
4711,4279.202969298414,"{""type"":""Point"",""coordinates"":[-56.63955948125292,74.8375891047741]}"
4729,11465.875540093803,"{""type"":""Point"",""coordinates"":[-49.86624827212168,64.10394588097208]}"
4730,1566.6906562620131,"{""type"":""Point"",""coordinates"":[-54.39556000183241,72.20709875620518]}"
4737,27493.43225741868,"{""type"":""Point"",""coordinates"":[-63.70836781227274,79.36747319327152]}"
4738,58643.74020930252,"{""type"":""Point"",""coordinates"":[-60.20529259702289,80.51025538663495]}"
4755,131.66042679155197,"{""type"":""Point"",""coordinates"":[-53.150727799071596,66.27245226783836]}"
4763,8757.769878731511,"{""type"":""Point"",""coordinates"":[-51.67383552361425,64.76127291656037]}"
4766,21133.33978133752,"{""type"":""Point"",""coordinates"":[-50.346112608007076,67.46058779044031]}"
4767,21742.141358706027,"{""type"":""Point"",""coordinates"":[-65.11898748724795,77.51940764598238]}"
4774,2516.306197054227,"{""type"":""Point"",""coordinates"":[-51.08205274417681,67.68717442559544]}"
4779,15470.094568976501,"{""type"":""Point"",""coordinates"":[-49.74067040166625,64.56684094834748]}"
4784,4164.4259891376505,"{""type"":""Point"",""coordinates"":[-50.62384037791564,65.0378015205714]}"
4785,124.19509297280807,"{""type"":""Point"",""coordinates"":[-50.92496481509343,70.51640897937013]}"
4786,5246.1947772861495,"{""type"":""Point"",""coordinates"":[-52.30920578568603,69.797643694305]}"
4805,8494.439755501084,"{""type"":""Point"",""coordinates"":[-50.61137242532956,64.085343211694]}"
4806,7344.332622063842,"{""type"":""Point"",""coordinates"":[-69.80294947922381,77.16134502691644]}"
4810,23429.808972260467,"{""type"":""Point"",""coordinates"":[-60.283570887669285,76.31522662650423]}"
4819,2556.8695012205703,"{""type"":""Point"",""coordinates"":[-53.30319815680738,69.59864502047117]}"
4841,15108.369829138588,"{""type"":""Point"",""coordinates"":[-48.546910925894586,62.059198328425936]}"
4860,3175.7906672697823,"{""type"":""Point"",""coordinates"":[-44.59792298138215,60.32082339467241]}"
4876,38884.06401765311,"{""type"":""Point"",""coordinates"":[-70.15500166973695,78.29623750420869]}"
4877,46917.50426160966,"{""type"":""Point"",""coordinates"":[-48.994620916996084,63.32734167213311]}"
4878,52364.61507368485,"{""type"":""Point"",""coordinates"":[-53.403069927508405,73.36133426828042]}"
4880,1125.486012103319,"{""type"":""Point"",""coordinates"":[-48.909041693764095,61.70103868008177]}"
4886,6829.077611232605,"{""type"":""Point"",""coordinates"":[-53.918386976967874,70.48420142243727]}"
4902,683.0859616707367,"{""type"":""Point"",""coordinates"":[-56.00762241950865,74.00735592367904]}"
4906,6168.138428299549,"{""type"":""Point"",""coordinates"":[-51.653756588637734,64.79655260819221]}"
4908,21701.13424634879,"{""type"":""Point"",""coordinates"":[-68.14712052704257,77.83610756149199]}"
4915,10675.372798741138,"{""type"":""Point"",""coordinates"":[-52.03355248080335,66.89804690484969]}"
4929,4501.227011435411,"{""type"":""Point"",""coordinates"":[-63.43786530681309,81.05723512105092]}"
4935,5329.887667987142,"{""type"":""Point"",""coordinates"":[-62.87961876230756,76.36988915336093]}"
4937,8359.895932769698,"{""type"":""Point"",""coordinates"":[-50.507540770414614,66.97618620063547]}"
4943,28096.50734366475,"{""type"":""Point"",""coordinates"":[-49.23922223159861,64.15003449912639]}"
4951,22397.140677420528,"{""type"":""Point"",""coordinates"":[-47.41218977640686,61.29152815430824]}"
4953,20488.459898164354,"{""type"":""Point"",""coordinates"":[-70.64053847630103,78.43222246893576]}"
4961,3560.721052818589,"{""type"":""Point"",""coordinates"":[-44.047758607385624,60.118571211887826]}"
4968,5821.451465870199,"{""type"":""Point"",""coordinates"":[-57.480952308297766,75.05281364987171]}"
4970,797.9668360934473,"{""type"":""Point"",""coordinates"":[-49.15201204763985,61.87815119359548]}"
4971,42543.258766375264,"{""type"":""Point"",""coordinates"":[-49.10415508246237,63.323001752818506]}"
4978,29270.46981657865,"{""type"":""Point"",""coordinates"":[-50.10933899318043,63.84898798959908]}"
4979,4956.74070642966,"{""type"":""Point"",""coordinates"":[-53.44509791041403,67.68642530847184]}"
4980,15862.171512096545,"{""type"":""Point"",""coordinates"":[-50.874806332870335,67.1363895912395]}"
4988,1139.5366182435998,"{""type"":""Point"",""coordinates"":[-55.57288681811444,73.84529917063774]}"
4992,14169.148183805934,"{""type"":""Point"",""coordinates"":[-50.646896370077485,68.25767866747748]}"
4995,4507.301611042561,"{""type"":""Point"",""coordinates"":[-52.96751140040472,65.60240166690508]}"
5011,21018.851117624185,"{""type"":""Point"",""coordinates"":[-49.86696500688374,66.85055812486185]}"
5014,7028.407049788242,"{""type"":""Point"",""coordinates"":[-52.5170621363422,65.74143825786604]}"
5016,22748.431757976858,"{""type"":""Point"",""coordinates"":[-49.39909611499594,69.1767062830262]}"
5022,10455.258727249979,"{""type"":""Point"",""coordinates"":[-50.62939424946154,63.743145966783004]}"
5041,20215.892751552587,"{""type"":""Point"",""coordinates"":[-67.8669692225392,77.76222667103957]}"
5050,52232.96350764883,"{""type"":""Point"",""coordinates"":[-47.74803901832892,61.97006695805258]}"
5070,17759.938136260622,"{""type"":""Point"",""coordinates"":[-52.0306245069266,66.2060566481816]}"
5077,20608.020495886987,"{""type"":""Point"",""coordinates"":[-50.2802773095959,68.15154030593818]}"
5081,56374.675719823266,"{""type"":""Point"",""coordinates"":[-52.90133488872747,72.97270677054033]}"
5082,1437.229278848631,"{""type"":""Point"",""coordinates"":[-49.545634337376384,62.08580370294378]}"
5083,14313.6464855295,"{""type"":""Point"",""coordinates"":[-64.86563072901214,76.41499980411488]}"
5088,22310.591585692797,"{""type"":""Point"",""coordinates"":[-62.81894760714875,80.05193509259126]}"
5100,21020.769940213835,"{""type"":""Point"",""coordinates"":[-49.67448850717669,69.71418025619417]}"
5102,9507.777739858902,"{""type"":""Point"",""coordinates"":[-49.198273829184885,62.343137978514854]}"
5113,55700.12847677701,"{""type"":""Point"",""coordinates"":[-49.955250990210594,66.35737711251419]}"
5126,1118.7388827449456,"{""type"":""Point"",""coordinates"":[-52.23815446876495,65.88803634678648]}"
5129,4186.592956070505,"{""type"":""Point"",""coordinates"":[-52.31626374555311,65.48697376614992]}"
5132,1926.5293633996764,"{""type"":""Point"",""coordinates"":[-51.847828953718995,70.0305204754463]}"
5136,0.0,"{""type"":""Point"",""coordinates"":[-49.7829564462483,62.27541531475978]}"
5160,48555.70951944998,"{""type"":""Point"",""coordinates"":[-65.26057957754047,76.7374966939594]}"
5169,12555.143321518473,"{""type"":""Point"",""coordinates"":[-67.06254871393118,76.38215640590123]}"
5173,10997.520553942155,"{""type"":""Point"",""coordinates"":[-66.18370272113876,78.98870150283723]}"
5183,16185.26234610165,"{""type"":""Point"",""coordinates"":[-50.31713675088891,68.69360248480393]}"
5186,7772.287173702785,"{""type"":""Point"",""coordinates"":[-66.3451088061717,77.74480036067376]}"
5194,12972.62612111758,"{""type"":""Point"",""coordinates"":[-50.49444845146264,65.10157087019282]}"
5203,5237.624466801342,"{""type"":""Point"",""coordinates"":[-64.28765195326243,80.33740712404152]}"
5244,47848.86086279385,"{""type"":""Point"",""coordinates"":[-48.79856152339359,62.65838309924333]}"
5248,33436.15240021525,"{""type"":""Point"",""coordinates"":[-69.60587990956337,78.15249966938592]}"
5251,62172.365023515704,"{""type"":""Point"",""coordinates"":[-67.39451888643072,78.37683388279358]}"
5261,70638.1412797998,"{""type"":""Point"",""coordinates"":[-48.90709164461941,63.672172167449396]}"
5265,4512.434340018545,"{""type"":""Point"",""coordinates"":[-44.002783535667916,60.48678214710227]}"
5290,4121.68228810714,"{""type"":""Point"",""coordinates"":[-50.67439367519178,67.5687386741086]}"
5294,12793.30210031086,"{""type"":""Point"",""coordinates"":[-44.40602248223776,60.752025659168986]}"
5298,69783.04949794797,"{""type"":""Point"",""coordinates"":[-60.30729793801877,80.00956722642236]}"
5305,42059.35832843992,"{""type"":""Point"",""coordinates"":[-66.21015451545416,76.73503577877014]}"
5308,29045.981251367408,"{""type"":""Point"",""coordinates"":[-47.297139552488545,61.31539540259585]}"
5309,17321.134431110804,"{""type"":""Point"",""coordinates"":[-62.11211565873665,80.80016178210053]}"
5313,1650.27192350227,"{""type"":""Point"",""coordinates"":[-69.64430955876695,76.74511066087227]}"
5322,6523.107908316372,"{""type"":""Point"",""coordinates"":[-51.624632682559756,71.17214158439278]}"
5330,12340.18177064376,"{""type"":""Point"",""coordinates"":[-53.90426806050902,72.49454986271385]}"
5332,340.6248159932043,"{""type"":""Point"",""coordinates"":[-49.67280209159346,62.395224776943955]}"
5344,5746.991256908003,"{""type"":""Point"",""coordinates"":[-50.79888687754927,65.79454896124884]}"
5345,71118.2049611967,"{""type"":""Point"",""coordinates"":[-57.86418597534293,80.69925689114747]}"
5354,1957.742355743874,"{""type"":""Point"",""coordinates"":[-51.28518105548614,64.74773729208403]}"
5357,24774.999052755982,"{""type"":""Point"",""coordinates"":[-50.04870974409144,67.029060087894]}"
5372,3518.2040412189544,"{""type"":""Point"",""coordinates"":[-63.98349057196725,81.01113273076454]}"
5373,6269.554827324384,"{""type"":""Point"",""coordinates"":[-54.55734864284332,73.00461076433686]}"
5375,6274.314822603085,"{""type"":""Point"",""coordinates"":[-52.235367579798954,65.55648519328474]}"
5377,19853.340403322833,"{""type"":""Point"",""coordinates"":[-71.45502683852519,78.10124932951696]}"
5390,2393.791251498902,"{""type"":""Point"",""coordinates"":[-69.6815283448796,76.75668939433099]}"
5398,12246.553008433715,"{""type"":""Point"",""coordinates"":[-51.419009990833686,67.45522525544825]}"
5413,3847.926301810553,"{""type"":""Point"",""coordinates"":[-51.05355354057879,64.19534012638492]}"
5420,30436.49657606244,"{""type"":""Point"",""coordinates"":[-64.091453172164,76.6237924488149]}"
5427,4123.100766053687,"{""type"":""Point"",""coordinates"":[-68.79897562971026,78.86091163822613]}"
5433,1582.3897350110524,"{""type"":""Point"",""coordinates"":[-52.187606984291826,70.59192025806514]}"
5465,38551.214282957306,"{""type"":""Point"",""coordinates"":[-46.86171458595034,61.34540371326191]}"
5479,6029.072016512915,"{""type"":""Point"",""coordinates"":[-66.76405804289784,80.37578673788266]}"
5484,21873.804245515043,"{""type"":""Point"",""coordinates"":[-68.42371136705115,78.67425416240191]}"
5486,51633.190432375486,"{""type"":""Point"",""coordinates"":[-46.31141782020203,61.71339066441202]}"
5506,10557.577259715883,"{""type"":""Point"",""coordinates"":[-50.36226808280663,68.50123627605112]}"
5513,61138.11669422498,"{""type"":""Point"",""coordinates"":[-47.565544703634544,62.00100898398997]}"
5516,6299.715153932736,"{""type"":""Point"",""coordinates"":[-52.461598386701205,65.81898030155249]}"
5520,58944.19324140552,"{""type"":""Point"",""coordinates"":[-60.165034695459504,80.51736345056484]}"
5547,4924.1471892499785,"{""type"":""Point"",""coordinates"":[-50.79491116939327,70.28524139520674]}"
5558,5435.678841502776,"{""type"":""Point"",""coordinates"":[-47.15612137113547,60.99243900491254]}"
5566,48922.321988695236,"{""type"":""Point"",""coordinates"":[-49.97945283336894,66.08602951021125]}"
5568,5528.525668971812,"{""type"":""Point"",""coordinates"":[-54.3833810254126,72.06456342060821]}"
5572,14824.051123217849,"{""type"":""Point"",""coordinates"":[-51.59002054778968,66.54662220795952]}"
5574,11426.529224208463,"{""type"":""Point"",""coordinates"":[-46.36779864536313,61.17907006001329]}"
5584,546.894692132214,"{""type"":""Point"",""coordinates"":[-54.26933958898598,69.90417221149211]}"
5585,7881.305949343251,"{""type"":""Point"",""coordinates"":[-59.38101356026833,75.9854104765786]}"
5588,14256.495626434316,"{""type"":""Point"",""coordinates"":[-62.42470440347144,80.86477582599906]}"
5594,51341.226286239864,"{""type"":""Point"",""coordinates"":[-59.290064670758944,80.76336146548158]}"
5595,58267.88854530867,"{""type"":""Point"",""coordinates"":[-46.645465498429886,61.70702859466991]}"
5602,3592.0077581472747,"{""type"":""Point"",""coordinates"":[-53.32112038773851,69.42004242693379]}"
5615,62437.287845831685,"{""type"":""Point"",""coordinates"":[-60.25394167721008,80.43119788390491]}"
5628,5400.029414103127,"{""type"":""Point"",""coordinates"":[-61.317557509463576,81.0590720333004]}"
5631,23943.204537889054,"{""type"":""Point"",""coordinates"":[-51.202517098421346,65.41474253783677]}"
5647,25167.735802727468,"{""type"":""Point"",""coordinates"":[-66.94170396556031,76.67150227679299]}"
5653,47514.682934989185,"{""type"":""Point"",""coordinates"":[-49.57630137655098,63.76308421628413]}"
5659,179.86606046190025,"{""type"":""Point"",""coordinates"":[-51.70552903901053,65.71061285630304]}"
5664,63921.32654854974,"{""type"":""Point"",""coordinates"":[-47.41219844700725,61.958242204924545]}"
5676,3987.9076912344876,"{""type"":""Point"",""coordinates"":[-52.26904336505911,66.78355577255253]}"
5679,15266.824441975954,"{""type"":""Point"",""coordinates"":[-57.61191465534898,75.46469414432126]}"
5686,28958.6912446982,"{""type"":""Point"",""coordinates"":[-44.16263413166661,61.093055099914665]}"
5691,8605.155409072164,"{""type"":""Point"",""coordinates"":[-51.559624250304665,65.99008281310788]}"
5700,22856.93693336864,"{""type"":""Point"",""coordinates"":[-50.95826004261859,67.19264481814382]}"
5702,10271.527873341787,"{""type"":""Point"",""coordinates"":[-48.12709777687538,61.46250196314543]}"
5703,17863.261681139295,"{""type"":""Point"",""coordinates"":[-68.77583384161231,76.8335060636324]}"
5707,27438.939525294973,"{""type"":""Point"",""coordinates"":[-54.240565039259046,73.20586342918598]}"
5743,4100.781436465966,"{""type"":""Point"",""coordinates"":[-50.1121666540765,63.17436726983891]}"
5760,61292.201885967195,"{""type"":""Point"",""coordinates"":[-61.81793303011391,79.43769777352178]}"
5779,266.85388252450156,"{""type"":""Point"",""coordinates"":[-43.22446935249819,60.302969767616794]}"
5787,25619.291857697655,"{""type"":""Point"",""coordinates"":[-49.90732978182841,65.68209197556679]}"
5791,22164.46453199757,"{""type"":""Point"",""coordinates"":[-63.66514273938371,79.57576931860189]}"
5793,26575.73033440014,"{""type"":""Point"",""coordinates"":[-57.24770709128069,75.41525002746688]}"
5795,4003.254860191387,"{""type"":""Point"",""coordinates"":[-67.36696944784723,76.22069769101168]}"
5808,50227.157150726285,"{""type"":""Point"",""coordinates"":[-49.89569714402747,66.41872640074986]}"
5816,10711.197267960453,"{""type"":""Point"",""coordinates"":[-70.48993702231147,78.6364441201138]}"
5826,6391.964253743612,"{""type"":""Point"",""coordinates"":[-43.63805988286361,60.83552055159089]}"
5829,19472.24092055448,"{""type"":""Point"",""coordinates"":[-66.66837889017371,78.92717714048672]}"
5832,10443.489378035987,"{""type"":""Point"",""coordinates"":[-51.64895400950942,64.61974219873882]}"
5842,471.70969176676806,"{""type"":""Point"",""coordinates"":[-51.44889593038902,64.58238595371607]}"
5845,22354.713143230798,"{""type"":""Point"",""coordinates"":[-49.836311048984676,70.19640530949458]}"
5858,14527.14477552864,"{""type"":""Point"",""coordinates"":[-60.494215474534485,81.1250078878685]}"
5882,18465.924093772897,"{""type"":""Point"",""coordinates"":[-51.10293366311407,65.9777522231786]}"
5886,4547.386238084061,"{""type"":""Point"",""coordinates"":[-44.09005248769941,60.62610881863218]}"
5891,2420.5957505570354,"{""type"":""Point"",""coordinates"":[-50.67158381980175,68.04785382881444]}"
5910,12402.14959016165,"{""type"":""Point"",""coordinates"":[-45.27507898275911,61.306098265041314]}"
5912,3529.248513117893,"{""type"":""Point"",""coordinates"":[-51.39838498805148,64.86381669414769]}"
5913,3251.064758070897,"{""type"":""Point"",""coordinates"":[-51.78538295917497,67.59366666350049]}"
5916,41773.44547856331,"{""type"":""Point"",""coordinates"":[-49.897921376234144,67.3894458126251]}"
5919,16268.831676239266,"{""type"":""Point"",""coordinates"":[-65.92159895059515,77.75321300585594]}"
5926,61335.612673600524,"{""type"":""Point"",""coordinates"":[-58.19815767288391,80.7992173912977]}"
5930,47060.323497340956,"{""type"":""Point"",""coordinates"":[-50.603423279837436,66.18185296307115]}"
5934,28149.999937215893,"{""type"":""Point"",""coordinates"":[-46.27835057511125,61.49151909133912]}"
5935,40311.986817653364,"{""type"":""Point"",""coordinates"":[-49.6733965261054,65.1676445686286]}"
5949,5973.3031565557585,"{""type"":""Point"",""coordinates"":[-51.37556071458958,67.60630654450677]}"
5951,69528.57096481133,"{""type"":""Point"",""coordinates"":[-60.00030285461352,80.38122083633209]}"
5952,1307.6424990995974,"{""type"":""Point"",""coordinates"":[-51.985623128020165,69.66512375745789]}"
5979,18054.19575134658,"{""type"":""Point"",""coordinates"":[-50.79847677199897,71.22294138554147]}"
6000,27451.178778352223,"{""type"":""Point"",""coordinates"":[-46.44577973302389,61.43582029922561]}"
6003,39965.66941386612,"{""type"":""Point"",""coordinates"":[-48.44113235849935,62.438339233670106]}"
6012,35214.45987267867,"{""type"":""Point"",""coordinates"":[-59.29769534693373,81.11130404560694]}"
6018,132.54579165928183,"{""type"":""Point"",""coordinates"":[-66.56965577963493,75.92166469960222]}"
6032,42661.07970690147,"{""type"":""Point"",""coordinates"":[-66.23464942130498,78.7052466804001]}"
6034,9841.97160987639,"{""type"":""Point"",""coordinates"":[-50.6081172892777,67.62741265754505]}"
6040,942.3687690368365,"{""type"":""Point"",""coordinates"":[-45.31303720355073,60.171913212074024]}"
6044,40471.89482820285,"{""type"":""Point"",""coordinates"":[-49.42924959762177,65.102948234691]}"
6071,4826.655008492347,"{""type"":""Point"",""coordinates"":[-44.09516533864385,60.50791443096427]}"
6082,20291.305100761114,"{""type"":""Point"",""coordinates"":[-61.13870094618553,76.35617967767094]}"
6090,62869.81311891714,"{""type"":""Point"",""coordinates"":[-49.55834330252131,66.3633549774584]}"
6104,41737.799479331254,"{""type"":""Point"",""coordinates"":[-61.347975342489214,80.49939596881774]}"
6105,12682.902507389053,"{""type"":""Point"",""coordinates"":[-51.707384822329004,70.141188572]}"
6106,15806.82454070124,"{""type"":""Point"",""coordinates"":[-55.66674482371941,74.61569039690924]}"
6129,88477.88549278889,"{""type"":""Point"",""coordinates"":[-46.5680214980764,62.02565634699722]}"
6131,36277.72974147359,"{""type"":""Point"",""coordinates"":[-61.98219676809355,80.09003109305694]}"
6133,6358.194450095331,"{""type"":""Point"",""coordinates"":[-52.744837207036504,69.86334451449297]}"
6135,26953.782028850885,"{""type"":""Point"",""coordinates"":[-51.2946533530083,66.4725130269079]}"
6138,6820.985529362798,"{""type"":""Point"",""coordinates"":[-50.6733368557706,63.28601427027184]}"
6142,55689.13790486103,"{""type"":""Point"",""coordinates"":[-49.28983362500231,66.5594972902416]}"
6149,68305.41637022224,"{""type"":""Point"",""coordinates"":[-49.02585790941003,65.83262382895582]}"
6160,1009.2366776135084,"{""type"":""Point"",""coordinates"":[-53.01134014863694,70.76209706935904]}"
